file_name,file_size_bytes,width_px,height_px,pixel_variance,nonwhite_ratio,interior_nonwhite_ratio,interior_pixel_variance,interior_colorfulness,dominant_color_fraction,unique_color_count_sampled,is_blank,is_near_blank,blank_level,is_approximately_blank,is_2d_map,figure_manifest_id,plot_category,script_path,case_name_hint,render_mode,output_png_path,relative_path,suspected_root_cause
peak_error_vs_interval.png,49899,1500,750,0.04084593057632446,0.15541244444444446,0.18608460900467425,0.044398095458745956,0.224069282412529,0.8451966152314584,139,False,False,ok,False,False,Fig-CTD-19,hydrograph,scripts/plot_peak_error_vs_interval.py,,non-2d-plot,plots/peak_error_vs_interval.png,artifacts/chapter_coupling_analysis_fastest_exact/plots/peak_error_vs_interval.png,ok
phase_lag_vs_interval.png,32664,1350,750,0.03605252504348755,0.11509530864197526,0.1490516642624352,0.04148327559232712,0.11268870532512665,0.9000987654320988,70,False,False,ok,False,False,Fig-CTD-21,hydrograph,scripts/plot_phase_lag_vs_interval.py,,non-2d-plot,plots/phase_lag_vs_interval.png,artifacts/chapter_coupling_analysis_fastest_exact/plots/phase_lag_vs_interval.png,ok
relative_cost_vs_accuracy.png,31301,1200,750,0.009819958359003067,0.01680333333333328,0.006895836035802309,0.003972580190747976,0.022077757865190506,0.98575,90,False,False,ok,False,False,Fig-CTD-24,hydrograph,scripts/plot_relative_cost_vs_accuracy.py,,non-2d-plot,plots/relative_cost_vs_accuracy.png,artifacts/chapter_coupling_analysis_fastest_exact/plots/relative_cost_vs_accuracy.png,ok
rmse_vs_interval.png,31371,1350,750,0.04687013849616051,0.1824138271604938,0.22075490791337785,0.05047062039375305,0.12666885554790497,0.8373827160493827,97,False,False,ok,False,False,Fig-CTD-18,hydrograph,scripts/plot_rmse_vs_interval.py,,non-2d-plot,plots/rmse_vs_interval.png,artifacts/chapter_coupling_analysis_fastest_exact/plots/rmse_vs_interval.png,ok
scheduler_timeline_schematic.png,28593,1500,570,0.011593611910939217,0.035063157894736796,0.03688244528580663,0.009244496934115887,0.019461309537291527,0.9672855879752431,114,False,False,ok,False,False,Fig-CTD-03,other,scripts/plot_scheduler_timeline_schematic.py,,non-2d-plot,plots/scheduler_timeline_schematic.png,artifacts/chapter_coupling_analysis_fastest_exact/plots/scheduler_timeline_schematic.png,ok
stage_hydrographs_1d.png,204378,1350,1200,0.021717360243201256,0.0693611111111111,0.07947861214935628,0.02018440142273903,0.11285911500453949,0.92995,511,False,False,ok,False,False,Fig-CTD-04,hydrograph,scripts/plot_stage_hydrographs_1d.py,*test7*,non-2d-plot,plots/stage_hydrographs_1d.png,artifacts/chapter_coupling_analysis_fastest_exact/plots/stage_hydrographs_1d.png,ok
summary_dashboard.png,74599,1800,1200,0.05817888304591179,0.25660092592592587,0.32816220759209974,0.06659068912267685,0.26947686076164246,0.7535,144,False,False,ok,False,False,Fig-CTD-26,dashboard,scripts/plot_summary_dashboard.py,,non-2d-plot,plots/summary_dashboard.png,artifacts/chapter_coupling_analysis_fastest_exact/plots/summary_dashboard.png,ok
test7_geometry_and_mesh.png,362063,1725,810,0.018322117626667023,0.6220490248702809,0.887867669691336,0.015962667763233185,0.04685572534799576,0.5118024691358025,172,False,False,ok,False,True,Fig-CTD-02,2d_map,scripts/plot_test7_geometry_and_mesh.py,*test7*_strict_global_min_dt,mesh_outline_with_gray_edges + vector overlays,plots/test7_geometry_and_mesh.png,artifacts/chapter_coupling_analysis_fastest_exact/plots/test7_geometry_and_mesh.png,ok
xt_discharge_river.png,41185,1350,675,0.11139529943466187,0.6088395061728396,0.9265130375325707,0.06086181476712227,0.3274592161178589,0.3825679012345679,327,False,False,ok,False,False,Fig-CTD-07,hydrograph,scripts/plot_xt_discharge_river.py,*test7*_strict_global_min_dt,non-2d-plot,plots/xt_discharge_river.png,artifacts/chapter_coupling_analysis_fastest_exact/plots/xt_discharge_river.png,ok
xt_stage_river.png,37413,1350,675,0.10920236259698868,0.6079813443072702,0.9239104049431756,0.06935684382915497,0.35127148032188416,0.38296296296296295,343,False,False,ok,False,False,Fig-CTD-06,hydrograph,scripts/plot_xt_stage_river.py,*test7*_strict_global_min_dt,non-2d-plot,plots/xt_stage_river.png,artifacts/chapter_coupling_analysis_fastest_exact/plots/xt_stage_river.png,ok
