time,one_d_volume,two_d_volume,system_volume,system_volume_change,system_mass_error,current_exchange_volume,cumulative_exchange_volume,exchange_count
15.0,653.4903564453125,160.8335404489212,814.3238968942337,73.88100001198015,73.88100001198018,71.86140514459537,71.86140514459537,1
30.0,584.8812866210938,120.34497902463389,705.2262656457276,-35.21663123652593,-35.21663123652593,80.10914980839519,151.97055495299054,2
40.0,548.2265014648438,116.47402583469483,664.7005272995386,-75.74236958271499,-75.7423695827149,43.225202721357114,195.19575767434765,3
