time,series_id,discharge
0.0,mainstem_right_q,0.0
0.0,exchange_q_total,0.0
0.0,exchange_deta_total,0.0
0.0,exchange_volume_total,0.0
0.11024999618530273,mainstem_right_q,4.374130028013102
0.2318006157875061,mainstem_right_q,4.387258324257658
0.36581017076969147,mainstem_right_q,4.401115560622189
0.5135556906461716,mainstem_right_q,4.415738892749495
0.6764451265335083,mainstem_right_q,4.431037051896516
0.8560307323932648,mainstem_right_q,4.446966046489666
1.0540238618850708,mainstem_right_q,4.463450340294366
1.2723112851381302,mainstem_right_q,4.480312084352523
1.5129731744527817,mainstem_right_q,4.497439295526839
1.7783029228448868,mainstem_right_q,4.51460930694382
2.0708289593458176,mainstem_right_q,4.531559078106415
2.393338903784752,mainstem_right_q,4.5480507162607475
2.748906120657921,mainstem_right_q,4.563709944503846
3.1409189850091934,mainstem_right_q,4.578189601814254
3.5731131583452225,mainstem_right_q,4.591034331079877
4.049607262015343,mainstem_right_q,4.601793808358466
4.574942037463188,mainstem_right_q,4.609982532575238
5.1541236490011215,mainstem_right_q,4.615096013753257
5.792671367526054,mainstem_right_q,4.616649946559725
6.496670231223106,mainstem_right_q,4.61421117564432
7.272828981280327,mainstem_right_q,4.607414836007608
8.114557310938835,mainstem_right_q,4.596014948816547
8.957623288035393,mainstem_right_q,4.580179386986219
9.802554413676262,mainstem_right_q,4.561785908842936
10.649662360548973,mainstem_right_q,4.541800416011394
11.499148055911064,mainstem_right_q,4.520980807480717
12.351125165820122,mainstem_right_q,4.499862044681977
13.205644473433495,mainstem_right_q,4.478838377129327
14.062709674239159,mainstem_right_q,4.458185007286301
14.922290608286858,mainstem_right_q,4.438095195478317
15.0,mainstem_right_q,4.418686801855144
0.11024999618530273,mainstem_right_q,4.374130028013102
0.2318006157875061,mainstem_right_q,4.387258324257658
0.36581017076969147,mainstem_right_q,4.401115560622189
0.5135556906461716,mainstem_right_q,4.415738892749495
0.6764451265335083,mainstem_right_q,4.431037051896516
0.8560307323932648,mainstem_right_q,4.446966046489666
1.0540238618850708,mainstem_right_q,4.463450340294366
1.2723112851381302,mainstem_right_q,4.480312084352523
1.5129731744527817,mainstem_right_q,4.497439295526839
1.7783029228448868,mainstem_right_q,4.51460930694382
2.0708289593458176,mainstem_right_q,4.531559078106415
2.393338903784752,mainstem_right_q,4.548050716260747
2.748906120657921,mainstem_right_q,4.563709944503846
3.1409189850091934,mainstem_right_q,4.578189601814253
3.5731131583452225,mainstem_right_q,4.591034331079877
4.049607262015343,mainstem_right_q,4.601793808358466
4.574942037463188,mainstem_right_q,4.609982532575238
5.1541236490011215,mainstem_right_q,4.615096013753257
5.792671367526054,mainstem_right_q,4.616649946559725
6.496670231223106,mainstem_right_q,4.61421117564432
7.272828981280327,mainstem_right_q,4.607414836007608
8.114557310938835,mainstem_right_q,4.596014948816547
8.957623288035393,mainstem_right_q,4.580179386986219
9.802554413676262,mainstem_right_q,4.5617859088429356
10.649662360548973,mainstem_right_q,4.541800416011394
11.499148055911064,mainstem_right_q,4.520980807480717
12.351125165820122,mainstem_right_q,4.499862044681976
13.205644473433495,mainstem_right_q,4.4788383771293265
14.062709674239159,mainstem_right_q,4.458185007286301
14.922290608286858,mainstem_right_q,4.438095195478317
15.0,mainstem_right_q,4.418686801855144
15.0,exchange_q_total,4.790760342973025
15.0,exchange_deta_total,0.5799999999999998
15.0,exchange_volume_total,71.86140514459537
15.085674606263638,mainstem_right_q,4.4170977333039225
15.180130861699581,mainstem_right_q,4.415364504400448
15.284268878400326,mainstem_right_q,4.4134160915826905
15.399081036448479,mainstem_right_q,4.411268405708219
15.525661438703537,mainstem_right_q,4.40892481909616
15.665216326713562,mainstem_right_q,4.406359346346107
15.819075584411621,mainstem_right_q,4.403543283880482
15.988705411553383,mainstem_right_q,4.400453123423251
16.175722286105156,mainstem_right_q,4.397076004476082
16.381908386945724,mainstem_right_q,4.393405328778499
16.609228566288948,mainstem_right_q,4.389386936516426
16.85984905064106,mainstem_right_q,4.385024802275292
17.136158123612404,mainstem_right_q,4.380286133016473
17.440788879990578,mainstem_right_q,4.37513105303134
17.776644304394722,mainstem_right_q,4.369566720311448
18.146924927830696,mainstem_right_q,4.363567622284143
18.55515931546688,mainstem_right_q,4.357138591815412
19.005237743258476,mainstem_right_q,4.350274685960732
19.501449212431908,mainstem_right_q,4.3429906501577555
20.04852233827114,mainstem_right_q,4.3353337068367015
20.651670441031456,mainstem_right_q,4.327379560459016
21.316641196608543,mainstem_right_q,4.319223363414771
22.0497714728117,mainstem_right_q,4.311036819038712
22.85804758965969,mainstem_right_q,4.303060134812248
23.7370073646307,mainstem_right_q,4.29562882071594
24.61691741645336,mainstem_right_q,4.289272755674464
25.497641786932945,mainstem_right_q,4.28491560644739
26.3789254873991,mainstem_right_q,4.282607962586725
27.26050554215908,mainstem_right_q,4.282332306965084
28.142121002078056,mainstem_right_q,4.283998710654078
29.023522362113,mainstem_right_q,4.287435398487814
29.904482528567314,mainstem_right_q,4.29238516766698
30.0,mainstem_right_q,4.298522956176465
15.085674606263638,mainstem_right_q,4.4170977333039225
15.180130861699581,mainstem_right_q,4.415364504400448
15.284268878400326,mainstem_right_q,4.4134160915826905
15.399081036448479,mainstem_right_q,4.411268405708219
15.525661438703537,mainstem_right_q,4.40892481909616
15.665216326713562,mainstem_right_q,4.406359346346107
15.819075584411621,mainstem_right_q,4.403543283880482
15.988705411553383,mainstem_right_q,4.400453123423251
16.175722286105156,mainstem_right_q,4.397076004476082
16.381908386945724,mainstem_right_q,4.393405328778499
16.609228566288948,mainstem_right_q,4.389386936516426
16.85984905064106,mainstem_right_q,4.385024802275292
17.136158123612404,mainstem_right_q,4.380286133016473
17.440788879990578,mainstem_right_q,4.37513105303134
17.776644304394722,mainstem_right_q,4.369566720311448
18.146924927830696,mainstem_right_q,4.363567622284143
18.55515931546688,mainstem_right_q,4.357138591815412
19.005237743258476,mainstem_right_q,4.350274685960732
19.501449212431908,mainstem_right_q,4.3429906501577555
20.04852233827114,mainstem_right_q,4.3353337068367015
20.651670441031456,mainstem_right_q,4.327379560459016
21.316641196608543,mainstem_right_q,4.319223363414771
22.0497714728117,mainstem_right_q,4.311036819038712
22.85804758965969,mainstem_right_q,4.303060134812248
23.7370073646307,mainstem_right_q,4.29562882071594
24.61691741645336,mainstem_right_q,4.289272755674464
25.497641786932945,mainstem_right_q,4.28491560644739
26.3789254873991,mainstem_right_q,4.282607962586725
27.26050554215908,mainstem_right_q,4.282332306965084
28.142121002078056,mainstem_right_q,4.283998710654078
29.023522362113,mainstem_right_q,4.287435398487814
29.904482528567314,mainstem_right_q,4.29238516766698
30.0,mainstem_right_q,4.298522956176465
30.0,exchange_q_total,5.340609987226347
30.0,exchange_deta_total,0.588709986254867
30.0,exchange_volume_total,80.10914980839519
30.105308011174202,mainstem_right_q,4.299339187109616
30.22141009569168,mainstem_right_q,4.300237984384702
30.34941264986992,mainstem_right_q,4.301200263419423
30.490535467863083,mainstem_right_q,4.302266577715756
30.646123379468918,mainstem_right_q,4.303469844396614
30.81765905022621,mainstem_right_q,4.304792917988908
31.006777122616768,mainstem_right_q,4.3062522680875235
31.215279802680016,mainstem_right_q,4.307869079570985
31.445154011249542,mainstem_right_q,4.309629515920465
31.698590338230133,mainstem_right_q,4.311561470235688
31.97800388932228,mainstem_right_q,4.313649227835219
32.28605732321739,mainstem_right_q,4.315896292698862
32.6256862282753,mainstem_right_q,4.3183047584043095
33.00012710690498,mainstem_right_q,4.320853698997712
33.412948191165924,mainstem_right_q,4.323503940233812
33.86808344721794,mainstem_right_q,4.326207110487032
34.36987003684044,mainstem_right_q,4.328885055478418
34.923089772462845,mainstem_right_q,4.33141794860728
35.53301450610161,mainstem_right_q,4.333640759667121
36.20545652508736,mainstem_right_q,4.335326688315252
36.94682386517525,mainstem_right_q,4.336171056738833
37.76418134570122,mainstem_right_q,4.335774675318433
38.6389819085598,mainstem_right_q,4.333625654329321
39.514054387807846,mainstem_right_q,4.329225025661542
40.0,mainstem_right_q,4.322520272135711
30.105308011174202,mainstem_right_q,4.299339187109616
30.22141009569168,mainstem_right_q,4.300237984384702
30.34941264986992,mainstem_right_q,4.301200263419423
30.490535467863083,mainstem_right_q,4.302266577715756
30.646123379468918,mainstem_right_q,4.303469844396614
30.81765905022621,mainstem_right_q,4.304792917988908
31.006777122616768,mainstem_right_q,4.3062522680875235
31.215279802680016,mainstem_right_q,4.307869079570985
31.445154011249542,mainstem_right_q,4.309629515920465
31.698590338230133,mainstem_right_q,4.311561470235688
31.97800388932228,mainstem_right_q,4.313649227835219
32.28605732321739,mainstem_right_q,4.315896292698862
32.6256862282753,mainstem_right_q,4.3183047584043095
33.00012710690498,mainstem_right_q,4.320853698997712
33.412948191165924,mainstem_right_q,4.323503940233812
33.86808344721794,mainstem_right_q,4.326207110487032
34.36987003684044,mainstem_right_q,4.328885055478418
34.923089772462845,mainstem_right_q,4.33141794860728
35.53301450610161,mainstem_right_q,4.333640759667121
36.20545652508736,mainstem_right_q,4.335326688315252
36.94682386517525,mainstem_right_q,4.336171056738833
37.76418134570122,mainstem_right_q,4.335774675318433
38.6389819085598,mainstem_right_q,4.333625654329321
39.514054387807846,mainstem_right_q,4.329225025661542
40.0,mainstem_right_q,4.322520272135711
40.0,exchange_q_total,4.322520272135711
40.0,exchange_deta_total,0.46282641562555676
40.0,exchange_volume_total,43.225202721357114
