t,stage_ref,stage_case,diff,threshold,ref_crossing_time,case_crossing_time,arrival_time_diff
0.0,0.98,0.98,0.0,0.98,0.0,0.0,0.0
0.5,0.976516663044475,0.9764585115697948,-5.815147468024584e-05,0.98,0.0,0.0,0.0
1.0,0.9732061559554382,0.9729466559060576,-0.0002595000493806898,0.98,0.0,0.0,0.0
1.5,0.9700623479459729,0.9694717720700124,-0.0005905758759604529,0.98,0.0,0.0,0.0
2.0,0.9670978910099504,0.9660441875457764,-0.001053703464173994,0.98,0.0,0.0,0.0
2.5,0.9643078552703528,0.9632736739441029,-0.0010341813262498833,0.98,0.0,0.0,0.0
3.0,0.9616878064452291,0.9605619467369748,-0.0011258597082542954,0.98,0.0,0.0,0.0
3.5,0.9592334705801691,0.9579054908295397,-0.0013279797506293711,0.98,0.0,0.0,0.0
4.0,0.9569402638679879,0.9553220272064209,-0.0016182366615670185,0.98,0.0,0.0,0.0
4.5,0.954806298333496,0.9532610524862192,-0.0015452458472767772,0.98,0.0,0.0,0.0
5.0,0.9528256962141598,0.9512685503232139,-0.0015571458909459102,0.98,0.0,0.0,0.0
5.5,0.9509884123966902,0.9493433144976293,-0.0016450978990608656,0.98,0.0,0.0,0.0
6.0,0.9492862294934534,0.9474878907203674,-0.0017983387730859945,0.98,0.0,0.0,0.0
6.5,0.9477107086453034,0.9460086713968132,-0.0017020372484901625,0.98,0.0,0.0,0.0
7.0,0.9462576146854514,0.9445886630623536,-0.0016689516230978807,0.98,0.0,0.0,0.0
7.5,0.9449139914936193,0.9432256392130358,-0.001688352280583505,0.98,0.0,0.0,0.0
8.0,0.9436688137959028,0.9419159293174744,-0.0017528844784284736,0.98,0.0,0.0,0.0
8.5,0.9425121103369375,0.9408720844242496,-0.0016400259126878591,0.98,0.0,0.0,0.0
9.0,0.9414342234190819,0.9398628622877959,-0.0015713611312859754,0.98,0.0,0.0,0.0
9.5,0.9404256987572497,0.9388826110129787,-0.0015430877442710322,0.98,0.0,0.0,0.0
10.0,0.9394733903514292,0.9379245042800903,-0.0015488860713388508,0.98,0.0,0.0,0.0
10.5,0.9385670458585738,0.9371270843631778,-0.001439961495395936,0.98,0.0,0.0,0.0
