case_name,scenario_family,partition,max_depth_map_difference,arrival_time_map_difference,inundated_area_difference,wet_area_iou,wet_area_csi
lateral_overtopping_return_fixed_interval_002s,lateral_overtopping_return,storage_plain,0.0012784635702193237,0.0,0.0,1.0,1.0
lateral_overtopping_return_fixed_interval_002s,lateral_overtopping_return,unpartitioned,0.0010473215756652277,0.0,0.0,1.0,1.0
