time,one_d_volume,two_d_volume,system_volume,system_volume_change,system_mass_error,current_exchange_volume,cumulative_exchange_volume,exchange_count
15.0,1001.0765380859375,2374.207174520775,3375.2837126067125,-60.72932177088842,-60.72932177088842,35.79460969153876,35.79460969153876,1
30.0,952.8145751953125,2387.1898417978423,3340.004416993155,-96.0086173844461,-96.0086173844461,12.995291908545596,48.789901600084356,2
45.0,874.2451782226562,2412.962645512924,3287.2078237355804,-148.80521064202048,-148.80521064202048,26.62264490565072,75.41254650573508,3
60.0,799.470947265625,2404.742472210663,3204.213419476288,-231.7996149013129,-231.7996149013129,0.0,75.41254650573508,4
75.0,728.698486328125,2394.452171957708,3123.150658285833,-312.86237609176806,-312.86237609176806,0.0,75.41254650573508,5
80.0,709.05712890625,2391.6501550555136,3100.7072839617636,-335.30575041583734,-335.30575041583734,0.0,75.41254650573508,6
