snapshot_id,time,cell_id,x,y,partition,stage,depth,velocity
snapshot_1,9.76308625042305,0,68.875,28.487311063246064,unpartitioned,0.5698200839991338,0.3307843697134195,0.06328756810320982
snapshot_1,9.76308625042305,1,76.2809724515497,27.41400230902465,unpartitioned,0.5642798739782346,0.31889618330547775,0.02778717946118339
snapshot_1,9.76308625042305,2,41.300000000000004,40.106666666666676,storage_plain,0.5719333986711711,0.3065333986711711,0.14244713764059475
snapshot_1,9.76308625042305,3,31.125,30.8663608648104,unpartitioned,0.5645167399824732,0.3411715018872351,0.03155061826931364
snapshot_1,9.76308625042305,4,70.69999999999999,40.10666666666666,storage_plain,0.571326839215243,0.280726839215243,0.1498689530116315
snapshot_1,9.76308625042305,5,58.800000000000004,43.97088469131737,storage_plain,0.5812937086474415,0.3008937086474414,0.06485342424306027
snapshot_1,9.76308625042305,6,70.45833333333333,32.70708243494045,unpartitioned,0.5698687223591096,0.2961425318829191,0.08647774969649873
snapshot_1,9.76308625042305,7,69.575,36.04041576827379,unpartitioned,0.5719094720604577,0.28227375777474345,0.11723521289939065
snapshot_1,9.76308625042305,8,77.56749892041667,22.018357369121276,unpartitioned,0.5608424335958133,0.3143560059497419,0.005093751374370558
snapshot_1,9.76308625042305,9,68.83333333333333,40.77333333333333,storage_plain,0.5785409170921956,0.2895409170921956,0.13349848104087123
snapshot_1,9.76308625042305,10,73.62971933085045,41.93358466040067,storage_plain,0.5686884039608164,0.27557721596294465,0.10611319032372521
snapshot_1,9.76308625042305,11,47.6,40.45333333333334,storage_plain,0.580351892813404,0.30955189281340406,0.02124562791176562
snapshot_1,9.76308625042305,12,74.80833333333334,35.360359743265995,unpartitioned,0.5700039144120385,0.2758824858406099,0.06694963764792462
snapshot_1,9.76308625042305,13,38.37028066914954,41.933584660400676,storage_plain,0.5700554830648251,0.30716667106269696,0.10733598093657692
snapshot_1,9.76308625042305,14,51.800000000000004,40.45333333333334,storage_plain,0.5802559616077961,0.30585596160779616,0.015593332710664869
snapshot_1,9.76308625042305,15,105.11462187109665,18.613123207596278,unpartitioned,0.5600000003164368,0.28990175299835397,1.817260178604617e-09
