time,one_d_volume,two_d_volume,system_volume,system_volume_change,system_mass_error,current_exchange_volume,cumulative_exchange_volume,exchange_count
0.11024999618530273,809.370361328125,620.3154997334966,1429.6858610616216,-0.23016357421875,-0.23016357421875,0.7195522590741319,0.7195522590741319,1
0.2318006157875061,809.1097412109375,620.3154997334966,1429.425240944434,-0.49078369140625,-0.49078369140625,0.7968745272836427,1.5164267863577745,2
0.36581017076969147,808.8145751953125,622.5737783419929,1431.3883535373054,1.4723289014650618,1.4723289014650618,0.8826814523283828,2.399108238686157,3
0.5086636049883011,808.49072265625,625.2495891802228,1433.7403118364728,3.824287200632398,3.824287200632398,0.9455237984553609,3.344632037141518,4
0.6508794665498724,808.1586303710938,627.9259719680874,1436.0846023391812,6.168577703340816,6.168577703340816,0.9458968177476721,4.290528854889191,5
0.7924361683277538,807.819091796875,630.6029460708293,1438.4220378677041,8.506013231863903,8.50601323186379,0.9457589316005547,5.236287786489745,6
0.9333364955074921,807.472412109375,633.2805089899318,1440.7529210993068,10.836896463466474,10.836896463466474,0.945312325702678,6.181600112192423,7
1.0736326025072365,807.1188354492188,635.9586139390406,1443.0774493882593,13.161424752418952,13.161424752418952,0.9448864887539028,7.1264866009463255,8
1.2133702879519446,806.7587280273438,638.6372198334153,1445.395947860759,15.479923224918707,15.479923224918593,0.9444795611519538,8.07096616209828,9
1.3525953434561526,806.3924560546875,641.3162855946052,1447.7087416492927,17.792717013452375,17.792717013452375,0.9441073700267029,9.015073532124983,10
1.49134793424044,806.02001953125,643.995775191449,1450.015794722699,20.099770086858598,20.099770086858598,0.9437599356808297,9.958833467805814,11
1.629666121453764,805.641845703125,646.6756544802925,1452.3175001834175,22.401475547577093,22.401475547577093,0.9434414021395525,10.902274869945366,12
1.7675841410405562,805.25830078125,649.3558927489717,1454.6141935302217,24.698168894381297,24.698168894381297,0.9431394923060006,11.845414362251367,13
1.9051337480960684,804.869384765625,652.0364615108275,1456.9058462764524,26.98982164061215,26.989821640612035,0.9428530763618734,12.78826743861324,14
2.042344856612442,804.4752197265625,654.7173339308056,1459.192553657368,29.276529021527722,29.276529021527722,0.94256189802721,13.730829336640449,15
2.1792452435567538,804.0762939453125,657.3984850909203,1461.4747790362328,31.558754400392445,31.558754400392445,0.9422910098953398,14.67312034653579,16
2.315863798615893,803.6727294921875,660.0798890749948,1463.7526185671823,33.836593931341895,33.836593931341895,0.9420493202792641,15.615169666815053,17
2.4522239473140797,803.2645874023438,662.7615248686083,1466.0261122709521,36.110087635111654,36.11008763511177,0.9418110622527575,16.55698072906781,18
2.5883489935323105,802.85205078125,665.4433715664632,1468.2954223477132,38.3793977118728,38.3793977118728,0.9415796329289964,17.498560361996805,19
2.7242606393859594,802.435546875,668.1254097001632,1470.5609565751633,40.64493193932287,40.64493193932299,0.9413702351882985,18.439930597185104,20
2.8599800307163616,802.0149536132812,670.8076203003316,1472.8225739136128,42.906549277772456,42.906549277772456,0.9411704693537595,19.381101066538864,21
2.9955247190275838,801.5906372070312,673.489987621976,1475.0806248290073,45.16460019316685,45.16460019316696,0.9409686844267805,20.322069750965646,22
3.1309134615368888,801.16259765625,676.1724948384912,1477.3350924947413,47.4190678589008,47.41906785890092,0.9407774663424864,21.26284721730813,23
3.2661632089707195,800.73095703125,678.8551267438269,1479.586083775077,49.670059139236514,49.67005913923663,0.9405957391973512,22.203442956505484,24
3.4012903485511283,800.2960815429688,681.537868637438,1481.8339501804066,51.9179255445664,51.91792554456629,0.9404195332627148,23.1438624897682,25
3.5363097079303305,799.8577880859375,684.2207072178282,1484.0784953037657,54.16247066792539,54.16247066792539,0.940249506197713,24.084111995965912,26
3.6712361364246897,799.41650390625,686.9036291640672,1486.3201330703173,56.404108434476825,56.40410843447694,0.9400943075299054,25.024206303495816,27
3.80608291548028,798.9722290039062,689.5866225617194,1488.5588515656257,58.642826929785315,58.642826929785315,0.939942585482468,25.964148888978283,28
3.940862171551299,798.52490234375,692.2696765324622,1490.7945788762122,60.87855424037184,60.87855424037184,0.9397883615822821,26.903937250560563,29
