time,one_d_volume,two_d_volume,system_volume,system_volume_change,system_mass_error,current_exchange_volume,cumulative_exchange_volume,exchange_count
0.11024999618530273,46.91845703125,235.01258020084,281.93103723209003,0.10167551126187391,0.10167551126187391,0.05440090509889532,0.05440090509889532,1
0.22552120042560944,47.04533386230469,234.99573980136628,282.041073663671,0.21171194284283956,0.21171194284283956,0.05709353442754095,0.11149443952643627,2
0.34083378438774486,47.17547607421875,234.95944273588185,282.1349188101006,0.30555708927246883,0.3055570892724404,0.05722990566065056,0.16872434518708684,3
0.4561732277010395,47.308563232421875,234.9231547906032,282.2317180230251,0.4023563021969494,0.4023563021969494,0.057255482867728746,0.2259798280548156,4
0.5715280086533073,47.44428634643555,234.88690236863357,282.3311887150691,0.5018269942409859,0.5018269942409574,0.057190997454417254,0.28317082550923284,5
0.6868918105424315,47.58238983154297,234.85070490785043,282.43309473939337,0.603733018565265,0.6037330185652081,0.057041484468538683,0.3402123099777715,6
0.802262354921566,47.72261428833008,234.8145808687674,282.53719515709747,0.7078334362693397,0.7078334362693113,0.05680969594268215,0.39702200592045367,7
0.9176366950110963,47.86473846435547,234.7785537203564,282.64329218471187,0.8139304638837359,0.8139304638837075,0.056504731192136046,0.45352673711258973,8
1.0330135071201163,48.00855255126953,234.74265583190277,282.7512083831723,0.9218466623441657,0.9218466623441373,0.05612630133277402,0.5096530384453637,9
1.148386976831708,48.15385437011719,234.70691125979218,282.86076562990934,1.0314039090812344,1.0314039090811775,0.055679766526808255,0.565332804972172,10
1.263749340920678,48.300445556640625,234.67135256448307,282.9717981211237,1.1424364002955656,1.1424364002955372,0.055162080690203376,0.6204948856623753,11
1.3790932078643179,48.44813537597656,234.6360044334121,283.08413980938866,1.2547780885605277,1.2547780885604993,0.05456080885465975,0.6750556945170351,12
1.4944141386353533,48.59674072265625,234.60089448690314,283.1976352095594,1.368273488731262,1.3682734887312336,0.053884135098898146,0.7289398296159332,13
1.6097098708011335,48.7460823059082,234.5660639980741,283.31214630398233,1.4827845831541708,1.4827845831541708,0.05312805813250761,0.7820678877484408,14
1.724982648992793,48.895999908447266,234.53154825384772,283.427548162295,1.5981864414668507,1.5981864414668507,0.05228794873532102,0.8343558364837619,15
1.8402385581187268,49.046329498291016,234.49739385086286,283.5437233491539,1.7143616283257472,1.7143616283257188,0.0513686751114813,0.8857245115952432,16
1.9554811878230756,49.19690704345703,234.4636601056602,283.66056714911724,1.8312054282891097,1.8312054282890813,0.05035041800553881,0.9360749296007821,17
2.070704249941241,49.34755325317383,234.43040275172922,283.77795600490305,1.9485942840749146,1.9485942840748862,0.04923298555811412,0.9853079151588962,18
2.185908557783925,49.487327575683594,234.40844207460992,283.8957696502935,2.0664079294653845,2.066407929465356,0.03723134533774135,1.0225392604966375,19
2.3010661171372897,49.62631607055664,234.3875465693003,284.01386263985694,2.1845009190288067,2.1845009190287783,0.03541297852077784,1.0579522390174152,20
2.4161726486681427,49.76432418823242,234.367836000398,284.13216018863045,2.3027984678022904,2.3027984678022904,0.033450283707316196,1.0914025227247315,21
2.5312387245055445,49.901187896728516,234.34938698199454,284.25057487872306,2.4212131578949254,2.421213157894897,0.031352994230855434,1.122755516955587,22
2.6462735694924473,50.036720275878906,234.33229272349018,284.3690129993691,2.5396512785409584,2.53965127854093,0.029118516466027446,1.1518740334216144,23
2.7612747404629463,50.170745849609375,234.3166482060406,284.48739405565,2.658032334821854,2.6580323348218258,0.026743305767044055,1.1786173391886585,24
