series_id,threshold,found_crossing,bracket_t0,bracket_t1,bracket_y0,bracket_y1,crossing_time_interp,peak_value,peak_time
mainstem_mid_stage,0.8336106284459432,True,2.6462735694924473,2.7612747404629463,0.833133856455485,0.8357517719268799,2.6672174608394896,0.8873558044433594,38.01984114424909
floodplain_probe_stage,0.8536768596026316,True,32.728402675970386,32.83949846715067,0.8535831104567705,0.8536975051778314,32.819448271740264,0.8873537192052632,53.140709853667616
mainstem_mid_stage_reference,0.8336106284459432,True,2.681189299969376,2.734746948921139,0.8333350817362467,0.8345409234364828,2.693427750459893,0.8872212568918864,38.15602585979605
