time,cell_id,x,discharge
0.0,1,7.000000476836996,0.0
0.0,2,21.000000476836995,0.0
0.0,3,35.00000286102178,0.0
0.0,4,49.000001907348114,0.0
0.0,5,63.000005722044335,0.0
0.0,6,77.00000381469519,0.0
0.0,7,90.99999618530481,0.0
0.0,8,105.00000381469519,0.0
0.0,9,118.99999618530481,0.0
0.0,10,133.0000038146952,0.0
1.0540238618850708,1,7.000000476836996,0.8457849025726318
1.0540238618850708,2,21.000000476836995,0.17694313824176788
1.0540238618850708,3,35.00000286102178,0.022320017218589783
1.0540238618850708,4,49.000001907348114,0.009227531030774117
1.0540238618850708,5,63.000005722044335,0.0
1.0540238618850708,6,77.00000381469519,-0.00812870729714632
1.0540238618850708,7,90.99999618530481,-0.008251551538705826
1.0540238618850708,8,105.00000381469519,0.0
1.0540238618850708,9,118.99999618530481,0.004013772122561932
1.0540238618850708,10,133.0000038146952,0.08962024003267288
2.1974084179682736,1,7.000000476836996,0.868284285068512
2.1974084179682736,2,21.000000476836995,0.32972094416618347
2.1974084179682736,3,35.00000286102178,0.09420910477638245
2.1974084179682736,4,49.000001907348114,0.04336905851960182
2.1974084179682736,5,63.000005722044335,0.00037206706474535167
2.1974084179682736,6,77.00000381469519,-0.036468494683504105
2.1974084179682736,7,90.99999618530481,-0.036783866584300995
2.1974084179682736,8,105.00000381469519,0.000574885169044137
2.1974084179682736,9,118.99999618530481,0.04035336896777153
2.1974084179682736,10,133.0000038146952,0.3578086197376251
3.3422124156063058,1,7.000000476836996,0.89982670545578
3.3422124156063058,2,21.000000476836995,0.4569624364376068
3.3422124156063058,3,35.00000286102178,0.20119048655033112
3.3422124156063058,4,49.000001907348114,0.10158636420965195
3.3422124156063058,5,63.000005722044335,0.0024113417603075504
3.3422124156063058,6,77.00000381469519,-0.07938699424266815
3.3422124156063058,7,90.99999618530481,-0.07961945980787277
3.3422124156063058,8,105.00000381469519,0.006956753320991993
3.3422124156063058,9,118.99999618530481,0.13134726881980896
3.3422124156063058,10,133.0000038146952,0.7310946583747864
4.477791414800148,1,7.000000476836996,0.9425796866416931
4.477791414800148,2,21.000000476836995,0.5692422986030579
4.477791414800148,3,35.00000286102178,0.3298441469669342
4.477791414800148,4,49.000001907348114,0.17986376583576202
4.477791414800148,5,63.000005722044335,0.007948679849505424
4.477791414800148,6,77.00000381469519,-0.130597323179245
4.477791414800148,7,90.99999618530481,-0.1289568692445755
4.477791414800148,8,105.00000381469519,0.027736224234104156
4.477791414800148,9,118.99999618530481,0.2791059911251068
4.477791414800148,10,133.0000038146952,1.1507054567337036
5.607768018389703,1,7.000000476836996,0.9992594122886658
5.607768018389703,2,21.000000476836995,0.6742099523544312
5.607768018389703,3,35.00000286102178,0.4716625511646271
5.607768018389703,4,49.000001907348114,0.2734011113643646
5.607768018389703,5,63.000005722044335,0.018038854002952576
5.607768018389703,6,77.00000381469519,-0.1836850345134735
5.607768018389703,7,90.99999618530481,-0.17726491391658783
5.607768018389703,8,105.00000381469519,0.0691169798374176
5.607768018389703,9,118.99999618530481,0.475773423910141
5.607768018389703,10,133.0000038146952,1.5822315216064453
6.735182331829101,1,7.000000476836996,1.0727818012237549
6.735182331829101,2,21.000000476836995,0.7782934308052063
6.735182331829101,3,35.00000286102178,0.620077908039093
6.735182331829101,4,49.000001907348114,0.37801694869995117
6.735182331829101,5,63.000005722044335,0.03427382931113243
6.735182331829101,6,77.00000381469519,-0.23269058763980865
6.735182331829101,7,90.99999618530481,-0.21632903814315796
6.735182331829101,8,105.00000381469519,0.13516134023666382
6.735182331829101,9,118.99999618530481,0.7103680968284607
6.735182331829101,10,133.0000038146952,2.0048537254333496
7.862107963955825,1,7.000000476836996,1.1660438776016235
7.862107963955825,2,21.000000476836995,0.8850667476654053
7.862107963955825,3,35.00000286102178,0.770828902721405
7.862107963955825,4,49.000001907348114,0.4895601272583008
7.862107963955825,5,63.000005722044335,0.05806409940123558
7.862107963955825,6,77.00000381469519,-0.27226078510284424
7.862107963955825,7,90.99999618530481,-0.23976434767246246
7.862107963955825,8,105.00000381469519,0.22766974568367004
7.862107963955825,9,118.99999618530481,0.970659613609314
7.862107963955825,10,133.0000038146952,2.405870199203491
8.989714218421009,1,7.000000476836996,1.2816176414489746
8.989714218421009,2,21.000000476836995,0.998071551322937
8.989714218421009,3,35.00000286102178,0.9218040704727173
8.989714218421009,4,49.000001907348114,0.6051852107048035
8.989714218421009,5,63.000005722044335,0.0906963124871254
8.989714218421009,6,77.00000381469519,-0.29716888070106506
8.989714218421009,7,90.99999618530481,-0.24149319529533386
8.989714218421009,8,105.00000381469519,0.34584325551986694
8.989714218421009,9,118.99999618530481,1.2453532218933105
8.989714218421009,10,133.0000038146952,2.77751088142395
10.118436756289375,1,7.000000476836996,1.4213677644729614
10.118436756289375,2,21.000000476836995,1.1202226877212524
10.118436756289375,3,35.00000286102178,1.0717097520828247
