time,link_id,Q_exchange,deta,dV_exchange,cumulative_dV,eta_1d,eta_2d,mode,iteration_count
15.0,backwater_link,0.0,0.14000000000000012,0.0,0.0,0.88,0.7399999999999999,fixed_interval,1
15.0,mixed_return_link,0.472001863589542,0.14000000000000012,7.08002795384313,7.08002795384313,0.88,0.7399999999999999,fixed_interval,1
15.0,front_main,3.0891424312848437,0.0,46.33713646927266,46.33713646927266,0.7399999999999998,0.7399999999999998,sub,3
30.0,backwater_link,0.0,0.15526991200677454,0.0,0.0,0.8953360274985984,0.7400661154918239,fixed_interval,1
30.0,mixed_return_link,0.09918545788993491,0.10674920315860303,1.4877818683490236,8.567809822192153,0.8500981860690646,0.7433489829104616,fixed_interval,1
30.0,front_main,2.7844353954984102,0.0,41.76653093247615,88.10366740174881,0.7399999999999998,0.7399999999999998,sub,3
45.0,backwater_link,0.024380584796381388,0.18859509946832798,0.3657087719457208,0.3657087719457208,0.9303298173127351,0.7417347178444071,fixed_interval,1
45.0,mixed_return_link,0.0,0.042957331848643365,0.0,8.567809822192153,0.8062970373365613,0.763339705487918,fixed_interval,1
45.0,front_main,3.333786726062081,0.0,50.00680089093122,138.11046829268003,0.7399999999999998,0.7399999999999998,sub,3
60.0,backwater_link,0.0,0.1500627089664447,0.0,0.3657087719457208,0.9051836331685384,0.7551209242020938,fixed_interval,1
60.0,mixed_return_link,0.0,0.04156065811706233,0.0,8.567809822192153,0.8140358924865723,0.7724752343695099,fixed_interval,1
60.0,front_main,5.026898149350999,0.0,75.40347224026499,213.513940532945,0.7399999999999998,0.7399999999999998,sub,3
75.0,backwater_link,0.0,0.0799299942666668,0.0,0.3657087719457208,0.8482651710510254,0.7683351767843586,fixed_interval,1
75.0,mixed_return_link,0.0,0.04957393642431862,0.0,8.567809822192153,0.8260795805189346,0.776505644094616,fixed_interval,1
75.0,front_main,5.587884494388738,0.0,83.81826741583107,297.3322079487761,0.7399999999999998,0.7399999999999998,sub,3
90.0,backwater_link,0.0,0.003127967316131852,0.0,0.3657087719457208,0.7785663428129973,0.7754383754968655,fixed_interval,1
90.0,mixed_return_link,0.0,0.006707430844668516,0.0,8.567809822192153,0.8022068694785789,0.7954994386339104,fixed_interval,1
90.0,front_main,4.812860148145089,0.0,72.19290222217633,369.5251101709524,0.7399999999999998,0.7399999999999998,sub,3
100.0,backwater_link,0.0,-0.08969065321637038,0.0,0.3657087719457208,0.7052288938451695,0.7949195470615399,fixed_interval,1
100.0,mixed_return_link,0.0,-0.06184154075342385,0.0,8.567809822192153,0.742350666611283,0.8041922073647069,fixed_interval,1
100.0,front_main,3.8099239561203566,0.0,38.09923956120357,407.62434973215596,0.7399999999999998,0.7399999999999998,sub,3
