link_id,time,dt_exchange,eta_1d,eta_2d,Q_exchange,dV_exchange,cumulative_dV,mass_error,mode,iteration_count
backwater_link,15.0,15.0,0.88,0.7399999999999999,0.0,0.0,0.0,0.0,fixed_interval,1
mixed_return_link,15.0,15.0,0.88,0.7399999999999999,0.472001863589542,7.08002795384313,7.08002795384313,0.0,fixed_interval,1
front_main,15.0,15.0,0.7399999999999998,0.7399999999999998,3.0891424312848437,46.33713646927266,46.33713646927266,0.0,sub,3
backwater_link,30.0,15.0,0.8953360274985984,0.7400661154918239,0.0,0.0,0.0,0.0,fixed_interval,1
mixed_return_link,30.0,15.0,0.8500981860690646,0.7433489829104616,0.09918545788993491,1.4877818683490236,8.567809822192153,0.0,fixed_interval,1
front_main,30.0,15.0,0.7399999999999998,0.7399999999999998,2.7844353954984102,41.76653093247615,88.10366740174881,0.0,sub,3
backwater_link,45.0,15.0,0.9303298173127351,0.7417347178444071,0.024380584796381388,0.3657087719457208,0.3657087719457208,0.0,fixed_interval,1
mixed_return_link,45.0,15.0,0.8062970373365613,0.763339705487918,0.0,0.0,8.567809822192153,0.0,fixed_interval,1
front_main,45.0,15.0,0.7399999999999998,0.7399999999999998,3.333786726062081,50.00680089093122,138.11046829268003,0.0,sub,3
backwater_link,60.0,15.0,0.9051836331685384,0.7551209242020938,0.0,0.0,0.3657087719457208,0.0,fixed_interval,1
mixed_return_link,60.0,15.0,0.8140358924865723,0.7724752343695099,0.0,0.0,8.567809822192153,0.0,fixed_interval,1
front_main,60.0,15.0,0.7399999999999998,0.7399999999999998,5.026898149350999,75.40347224026499,213.513940532945,0.0,sub,3
backwater_link,75.0,15.0,0.8482651710510254,0.7683351767843586,0.0,0.0,0.3657087719457208,0.0,fixed_interval,1
mixed_return_link,75.0,15.0,0.8260795805189346,0.776505644094616,0.0,0.0,8.567809822192153,0.0,fixed_interval,1
front_main,75.0,15.0,0.7399999999999998,0.7399999999999998,5.587884494388738,83.81826741583107,297.3322079487761,0.0,sub,3
backwater_link,90.0,15.0,0.7785663428129973,0.7754383754968655,0.0,0.0,0.3657087719457208,0.0,fixed_interval,1
mixed_return_link,90.0,15.0,0.8022068694785789,0.7954994386339104,0.0,0.0,8.567809822192153,0.0,fixed_interval,1
front_main,90.0,15.0,0.7399999999999998,0.7399999999999998,4.812860148145089,72.19290222217633,369.5251101709524,0.0,sub,3
backwater_link,100.0,10.0,0.7052288938451695,0.7949195470615399,0.0,0.0,0.3657087719457208,0.0,fixed_interval,1
mixed_return_link,100.0,10.0,0.742350666611283,0.8041922073647069,0.0,0.0,8.567809822192153,0.0,fixed_interval,1
front_main,100.0,10.0,0.7399999999999998,0.7399999999999998,3.8099239561203566,38.09923956120357,407.62434973215596,0.0,sub,3
