case_name,scenario_family,link_id,link_type,exchange_event_count,peak_Q_exchange,cumulative_exchange_volume,sign_flip_count,mean_deta,first_exchange_time,link_mass_closure_error
early_arrival_pulse_fixed_interval_005s,early_arrival_pulse,early_link,lateral_exchange,8,0.9987038172055771,16.23046947048398,0,0.537305261072395,5.0,0.0
early_arrival_pulse_fixed_interval_005s,early_arrival_pulse,front_main,frontal_direct,8,4.792962917115475,173.95893688151762,0,0.0,5.0,0.0
