t,stage_ref,stage_case,diff,threshold,ref_crossing_time,case_crossing_time,arrival_time_diff
0.0,0.82,0.82,0.0,0.833339741570609,7.93631503813875,8.059901136507847,0.1235860983690964
0.5,0.818563244573556,0.8185332183161781,-3.002625737791309e-05,0.833339741570609,7.93631503813875,8.059901136507847,0.1235860983690964
1.0,0.8172497830175024,0.8171179037941587,-0.0001318792233436783,0.833339741570609,7.93631503813875,8.059901136507847,0.1235860983690964
1.5,0.8160948213420923,0.8158004286003592,-0.00029439274173315155,0.833339741570609,7.93631503813875,8.059901136507847,0.1235860983690964
2.0,0.8151592883899877,0.8146493585111675,-0.0005099298788202589,0.833339741570609,7.93631503813875,8.059901136507847,0.1235860983690964
2.5,0.8144979750188311,0.8137351485778167,-0.0007628264410144414,0.833339741570609,7.93631503813875,8.059901136507847,0.1235860983690964
3.0,0.8141776456678907,0.8131396399215612,-0.0010380057463295067,0.833339741570609,7.93631503813875,8.059901136507847,0.1235860983690964
3.5,0.8142554653021428,0.8129381454710506,-0.0013173198310921785,0.833339741570609,7.93631503813875,8.059901136507847,0.1235860983690964
4.0,0.8148112639162582,0.8132312649066118,-0.001579999009646449,0.833339741570609,7.93631503813875,8.059901136507847,0.1235860983690964
4.5,0.8159006935529802,0.8141008973081101,-0.0017997962448701443,0.833339741570609,7.93631503813875,8.059901136507847,0.1235860983690964
5.0,0.8175268653266535,0.8155792100088937,-0.0019476553177598666,0.833339741570609,7.93631503813875,8.059901136507847,0.1235860983690964
5.5,0.8196250493682148,0.8179248372222765,-0.0017002121459382957,0.833339741570609,7.93631503813875,8.059901136507847,0.1235860983690964
6.0,0.8220843125612414,0.8207400892961404,-0.0013442232651009745,0.833339741570609,7.93631503813875,8.059901136507847,0.1235860983690964
6.5,0.824811859534807,0.8239809556031852,-0.0008309039316217737,0.833339741570609,7.93631503813875,8.059901136507847,0.1235860983690964
7.0,0.8277908991587591,0.8275252639652416,-0.00026563519351752163,0.833339741570609,7.93631503813875,8.059901136507847,0.1235860983690964
7.5,0.830758468477956,0.8312322218219691,0.00047375334401311697,0.833339741570609,7.93631503813875,8.059901136507847,0.1235860983690964
8.0,0.833685108270613,0.8350163729946538,0.0013312647240407705,0.833339741570609,7.93631503813875,8.059901136507847,0.1235860983690964
8.5,0.836396633016098,0.8388154429107697,0.002418809894671692,0.833339741570609,7.93631503813875,8.059901136507847,0.1235860983690964
9.0,0.838831101143441,0.8424873306026583,0.003656229459217397,0.833339741570609,7.93631503813875,8.059901136507847,0.1235860983690964
9.5,0.8410190932737964,0.8460871593995776,0.0050680661257811455,0.833339741570609,7.93631503813875,8.059901136507847,0.1235860983690964
10.0,0.8428449959942136,0.8493413925170898,0.006496396522876258,0.833339741570609,7.93631503813875,8.059901136507847,0.1235860983690964
10.5,0.8442494745077316,0.8501442946940175,0.005894820186285954,0.833339741570609,7.93631503813875,8.059901136507847,0.1235860983690964
11.0,0.8453664324572833,0.8506546514628925,0.005288219005609274,0.833339741570609,7.93631503813875,8.059901136507847,0.1235860983690964
11.5,0.8461662773143439,0.8508933000788458,0.004727022764501876,0.833339741570609,7.93631503813875,8.059901136507847,0.1235860983690964
12.0,0.846518297662958,0.8509017379346617,0.004383440271703676,0.833339741570609,7.93631503813875,8.059901136507847,0.1235860983690964
12.5,0.8466263432461302,0.8505307788803788,0.003904435634248582,0.833339741570609,7.93631503813875,8.059901136507847,0.1235860983690964
13.0,0.8464967474256472,0.8499164756453494,0.003419728219702267,0.833339741570609,7.93631503813875,8.059901136507847,0.1235860983690964
13.5,0.8460162816099297,0.8490954539556278,0.0030791723456981,0.833339741570609,7.93631503813875,8.059901136507847,0.1235860983690964
14.0,0.84533698328011,0.847894888054427,0.0025579047743170547,0.833339741570609,7.93631503813875,8.059901136507847,0.1235860983690964
14.5,0.8444888948878368,0.8465680868777912,0.002079191989954321,0.833339741570609,7.93631503813875,8.059901136507847,0.1235860983690964
15.0,0.8434256085020873,0.844888550894601,0.0014629423925137663,0.833339741570609,7.93631503813875,8.059901136507847,0.1235860983690964
15.5,0.8422010938171746,0.8432909794648032,0.0010898856476286856,0.833339741570609,7.93631503813875,8.059901136507847,0.1235860983690964
16.0,0.8408689276677936,0.8415195370848112,0.0006506094170175558,0.833339741570609,7.93631503813875,8.059901136507847,0.1235860983690964
16.5,0.8394179152205816,0.8396038602317774,0.0001859450111957317,0.833339741570609,7.93631503813875,8.059901136507847,0.1235860983690964
17.0,0.8378485456015619,0.8375426414833905,-0.00030590411817132956,0.833339741570609,7.93631503813875,8.059901136507847,0.1235860983690964
17.5,0.8362160600735995,0.8352859087762186,-0.0009301512973809434,0.833339741570609,7.93631503813875,8.059901136507847,0.1235860983690964
18.0,0.834523867427873,0.8329556693900676,-0.0015681980378053906,0.833339741570609,7.93631503813875,8.059901136507847,0.1235860983690964
18.5,0.8327510930423864,0.8304418275589753,-0.002309265483411038,0.833339741570609,7.93631503813875,8.059901136507847,0.1235860983690964
19.0,0.8309435071916303,0.8278403157753308,-0.0031031914162995555,0.833339741570609,7.93631503813875,8.059901136507847,0.1235860983690964
19.5,0.8291029278531118,0.8251241425571044,-0.00397878529600737,0.833339741570609,7.93631503813875,8.059901136507847,0.1235860983690964
20.0,0.8272207087035818,0.8222893306187221,-0.004931378084859661,0.833339741570609,7.93631503813875,8.059901136507847,0.1235860983690964
20.5,0.8253137854828302,0.8207689012865804,-0.0045448841962497655,0.833339741570609,7.93631503813875,8.059901136507847,0.1235860983690964
21.0,0.8233884221779244,0.8191582925427825,-0.00423012963514191,0.833339741570609,7.93631503813875,8.059901136507847,0.1235860983690964
21.5,0.8214416451699939,0.8174528345940194,-0.003988810575974444,0.833339741570609,7.93631503813875,8.059901136507847,0.1235860983690964
22.0,0.8194765776869587,0.8156504149053697,-0.003826162781588982,0.833339741570609,7.93631503813875,8.059901136507847,0.1235860983690964
22.5,0.8175001777145496,0.8137524430861421,-0.0037477346284074953,0.833339741570609,7.93631503813875,8.059901136507847,0.1235860983690964
23.0,0.8155118620080598,0.8117646996319996,-0.003747162376060209,0.833339741570609,7.93631503813875,8.059901136507847,0.1235860983690964
23.5,0.8135083802476709,0.8096732834928809,-0.0038350967547899906,0.833339741570609,7.93631503813875,8.059901136507847,0.1235860983690964
24.0,0.8114964143500614,0.8074724693616431,-0.004023944988418293,0.833339741570609,7.93631503813875,8.059901136507847,0.1235860983690964
24.5,0.8094761007556723,0.8052000984601222,-0.004276002295550141,0.833339741570609,7.93631503813875,8.059901136507847,0.1235860983690964
25.0,0.8074422677029499,0.8028315816606794,-0.004610686042270551,0.833339741570609,7.93631503813875,8.059901136507847,0.1235860983690964
25.5,0.8053997750758919,0.8013104329482802,-0.004089342127611695,0.833339741570609,7.93631503813875,8.059901136507847,0.1235860983690964
26.0,0.8033493278937066,0.7997117062980648,-0.003637621595641849,0.833339741570609,7.93631503813875,8.059901136507847,0.1235860983690964
26.5,0.8012871234041185,0.7980460512994746,-0.0032410721046438606,0.833339741570609,7.93631503813875,8.059901136507847,0.1235860983690964
27.0,0.7992138513239748,0.7962303112722188,-0.0029835400517560506,0.833339741570609,7.93631503813875,8.059901136507847,0.1235860983690964
27.5,0.7971318041729419,0.7943763495652854,-0.0027554546076565822,0.833339741570609,7.93631503813875,8.059901136507847,0.1235860983690964
28.0,0.7950384335828009,0.7923704003042413,-0.0026680332785595784,0.833339741570609,7.93631503813875,8.059901136507847,0.1235860983690964
28.5,0.7929296525701194,0.79030472509793,-0.0026249274721893423,0.833339741570609,7.93631503813875,8.059901136507847,0.1235860983690964
29.0,0.7908096322182631,0.7881257065652177,-0.002683925653045316,0.833339741570609,7.93631503813875,8.059901136507847,0.1235860983690964
29.5,0.7886776588919261,0.7858590870678477,-0.0028185718240784086,0.833339741570609,7.93631503813875,8.059901136507847,0.1235860983690964
30.0,0.7865214880127603,0.7835186549595424,-0.0030028330532179126,0.833339741570609,7.93631503813875,8.059901136507847,0.1235860983690964
30.5,0.7843481693673121,0.7816514566320388,-0.0026967127352732767,0.833339741570609,7.93631503813875,8.059901136507847,0.1235860983690964
31.0,0.7821565130943874,0.7797435591971033,-0.0024129538972841313,0.833339741570609,7.93631503813875,8.059901136507847,0.1235860983690964
31.5,0.779928433940534,0.7777403167427972,-0.0021881171977368163,0.833339741570609,7.93631503813875,8.059901136507847,0.1235860983690964
32.0,0.7776561329174888,0.775669239687363,-0.001986893230125797,0.833339741570609,7.93631503813875,8.059901136507847,0.1235860983690964
32.5,0.7753437204102782,0.7735288094584706,-0.0018149109518076356,0.833339741570609,7.93631503813875,8.059901136507847,0.1235860983690964
33.0,0.7729705574300512,0.7713010742164892,-0.001669483213561973,0.833339741570609,7.93631503813875,8.059901136507847,0.1235860983690964
33.5,0.7705417763772227,0.7690341633077143,-0.0015076130695083068,0.833339741570609,7.93631503813875,8.059901136507847,0.1235860983690964
34.0,0.7680768719898838,0.7666666392050615,-0.0014102327848223295,0.833339741570609,7.93631503813875,8.059901136507847,0.1235860983690964
34.5,0.7655726846700395,0.7642778640751356,-0.0012948205949038227,0.833339741570609,7.93631503813875,8.059901136507847,0.1235860983690964
35.0,0.7630206673558632,0.7617988586425781,-0.001221808713285033,0.833339741570609,7.93631503813875,8.059901136507847,0.1235860983690964
35.5,0.7604433567299104,0.759307718422636,-0.001135638307274367,0.833339741570609,7.93631503813875,8.059901136507847,0.1235860983690964
36.0,0.757841759302816,0.7567776432788182,-0.0010641160239978076,0.833339741570609,7.93631503813875,8.059901136507847,0.1235860983690964
36.5,0.7552055095337844,0.7542154742680426,-0.0009900352657418177,0.833339741570609,7.93631503813875,8.059901136507847,0.1235860983690964
37.0,0.7525516322086868,0.7516279622398867,-0.0009236699688001115,0.833339741570609,7.93631503813875,8.059901136507847,0.1235860983690964
