series_id,threshold,found_crossing,bracket_t0,bracket_t1,bracket_y0,bracket_y1,crossing_time_interp,peak_value,peak_time
mainstem_mid_candidate,0.8800000042385525,True,0.0,0.11024998873472214,0.88,0.880000008477105,0.05512499436736107,0.880000008477105,0.11024998873472214
mainstem_mid_reference,0.8800000042385525,True,0.0,0.11024998873472214,0.88,0.880000008477105,0.05512499436736107,0.880000008477105,0.11024998873472214
