case_name,scenario_family,partition,max_depth_map_difference,arrival_time_map_difference,inundated_area_difference,wet_area_iou,wet_area_csi
lateral_overtopping_return_fixed_interval_300s,lateral_overtopping_return,storage_plain,0.017782232270598164,0.0,0.0,1.0,1.0
lateral_overtopping_return_fixed_interval_300s,lateral_overtopping_return,unpartitioned,0.018599547505523284,0.0,0.0,1.0,1.0
