time,link_id,Q_exchange,deta,dV_exchange,cumulative_dV,eta_1d,eta_2d,mode,iteration_count
15.0,backwater_link,0.0,0.14000000000000012,0.0,0.0,0.88,0.7399999999999999,fixed_interval,1
15.0,mixed_return_link,0.472001863589542,0.1399999999999998,7.08002795384313,7.08002795384313,0.88,0.7400000000000002,fixed_interval,1
15.0,front_main,2.897128555403944,0.0,43.45692833105916,43.45692833105916,0.74,0.74,sub,3
30.0,backwater_link,0.0,0.15502870052751394,0.0,0.0,0.8951019710964626,0.7400732705689487,fixed_interval,1
30.0,mixed_return_link,0.09732649134088858,0.10643931623885561,1.4598973701133287,8.539925323956458,0.8496786046911168,0.7432392884522612,fixed_interval,1
30.0,front_main,2.7469890386804767,0.0,41.20483558020715,84.66176391126632,0.74,0.74,sub,3
45.0,backwater_link,0.025758428719634918,0.18859877801564973,0.3863764307945238,0.3863764307945238,0.9303876029120551,0.7417888248964054,fixed_interval,1
45.0,mixed_return_link,0.0,0.04368641446525068,0.0,8.539925323956458,0.8056953218248156,0.762008907359565,fixed_interval,1
45.0,front_main,3.0419185000452744,0.0,45.628777500679114,130.29054141194544,0.74,0.74,sub,3
60.0,backwater_link,0.0,0.15245861099950075,0.0,0.3863764307945238,0.9057304241039136,0.7532718131044128,fixed_interval,1
60.0,mixed_return_link,0.0,0.04399863743329635,0.0,8.539925323956458,0.8152301046583387,0.7712314672250423,fixed_interval,1
60.0,front_main,4.665076396572497,0.0,69.97614594858744,200.2666873605329,0.74,0.74,sub,3
75.0,backwater_link,0.0,0.08429976787012361,0.0,0.3863764307945238,0.8512509487293385,0.7669511808592149,fixed_interval,1
75.0,mixed_return_link,0.0,0.055760653447363806,0.0,8.539925323956458,0.8297918637593588,0.774031210311995,fixed_interval,1
75.0,front_main,5.595100097323703,0.0,83.92650145985554,284.19318882038846,0.74,0.74,sub,3
90.0,backwater_link,0.0,0.009101840747193779,0.0,0.3863764307945238,0.782917923397488,0.7738160826502942,fixed_interval,1
90.0,mixed_return_link,0.0,0.019499718967868396,0.0,8.539925323956458,0.8108754334626375,0.7913757144947691,fixed_interval,1
90.0,front_main,5.074633569495692,0.0,76.11950354243538,360.31269236282384,0.74,0.74,sub,3
100.0,backwater_link,0.0,-0.08053161140352805,0.0,0.3863764307945238,0.710309593765824,0.7908412051693521,fixed_interval,1
100.0,mixed_return_link,0.0,-0.05101800546928026,0.0,8.539925323956458,0.7520167386090314,0.8030347440783117,fixed_interval,1
100.0,front_main,4.234379756271822,0.0,42.343797562718215,402.6564899255421,0.74,0.74,sub,3
