cell_id,x,y,area,partition,max_depth,arrival_time,final_stage,final_depth,final_velocity
0,94.80000000000001,13.388925619834707,4.013553719008314,lower_return_plain,0.5531465152105388,0.0,0.8041666788479963,0.5530666788479963,0.2506304232189517
1,74.12865012109528,4.9304978408013405,4.796612188054752,unpartitioned,0.5751051998539026,0.0,0.8107016874445172,0.5751051998536957,0.21159591064329783
2,38.26170796722703,29.55632122244811,3.6118370337912893,unpartitioned,0.6017028607206455,0.0,0.8103991416887579,0.6017028607133377,0.08741645863159621
3,38.559394981563266,34.006924636534514,9.405644104580574,unpartitioned,0.5843966810954582,0.0,0.8099828937813497,0.5843966808785106,0.08880258852002959
4,76.4632332902106,7.447767781345447,7.708553640631294,unpartitioned,0.5719928231816122,0.0,0.809340248147204,0.571992823179546,0.21774336419267173
5,32.74469450698061,23.94104893539189,7.847879002709021,unpartitioned,0.6058149323867167,0.0,0.8103734532668199,0.6058149323865845,0.07589651984852246
6,46.18478464485627,50.530595555901755,47.5011330378062,upper_backwater_plain,0.5459495565125808,0.0,0.810588144996223,0.5459495565125808,0.10592219513090198
7,44.58478464485626,56.957262222568424,50.76314349144013,upper_backwater_plain,0.5482537354282842,0.0,0.8116923239119263,0.5482537354282842,0.10405916376817734
8,77.73333333333333,55.112420470262784,108.21238174273867,upper_backwater_plain,0.5177987352792198,0.0,0.8060959508361712,0.5177959508361712,0.2276663211755162
9,78.9136870040141,29.94326759888784,19.047370967925644,unpartitioned,0.551793159104971,0.0,0.8076450910246482,0.551793159104971,0.22776732603838717
10,66.58710128085191,31.629389540855787,9.92540064740831,unpartitioned,0.5813470018041204,0.0,0.8112873265698727,0.5813470006092337,0.18462295779507754
11,19.074661721562695,37.54579194482299,16.631675829093638,unpartitioned,0.5781570019527711,0.0,0.8057963315772765,0.5781570019527711,0.03093618297141086
12,97.40409082434853,15.821648493238515,7.252624119125926,lower_return_plain,0.5511265814573829,0.0,0.8037942895964024,0.5507412214781411,0.2521018038689299
13,118.18715154917335,31.428084748837744,8.550918174518074,unpartitioned,0.5371814475208547,0.0,0.8042367229056463,0.5355963592437663,0.26594352919834807
14,153.82942974381214,32.14188901659989,6.503079398046793,unpartitioned,0.5169455118176145,0.0,0.7984201534044146,0.5030480810965556,0.22919976017886004
15,123.94273333333335,16.143388429752076,4.856427785123969,lower_return_plain,0.5344893848834844,0.0,0.8041030002480734,0.5311459502480733,0.26553780713106245
16,119.82488040193432,20.88216895494541,7.23450415663774,lower_return_plain,0.5356778311569614,0.0,0.8040052560136386,0.534136595712188,0.2645779148758211
17,131.7282605167699,13.71236581324171,5.435570951462296,lower_return_plain,0.5313243337428417,0.0,0.8030889471799202,0.5242927517923428,0.2608519280231122
18,119.69268577432399,7.3915878445093925,4.618586301513915,lower_return_plain,0.5363405820042586,0.0,0.8040208445351797,0.5342513302044367,0.2617551188063113
19,101.33333333333333,14.053333333333333,4.7999999999999545,lower_return_plain,0.5481213429637676,0.0,0.8033467635290648,0.5473467635290648,0.2541634293414728
20,105.56059297050517,20.468147237827164,6.404482200224493,lower_return_plain,0.5446303547999891,0.0,0.8037286158659851,0.5445581711381062,0.25715752957796484
21,104.7126939544836,27.59128992787143,4.427011027971275,unpartitioned,0.545477370868907,0.0,0.8040118913347697,0.545477370868907,0.2553555519116797
22,155.62910440854128,47.02847769430317,23.93058136854188,unpartitioned,0.46674317023369133,0.0,0.7982381506571865,0.4515163223507806,0.26770435600925807
23,151.2803446806903,37.494202019153335,22.480095602480105,unpartitioned,0.4865870910332702,0.0,0.7985784477972676,0.4717848559534165,0.24313632919474498
24,30.03351798575454,30.490632423983456,8.6216724062391,unpartitioned,0.6068519677119921,0.0,0.809377106201308,0.6068519677119921,0.06762376790357856
