cell_id,x,y,area,partition,max_depth,arrival_time,final_stage,final_depth,final_velocity
0,17.637845324833034,23.59274438372799,9.516111733033142,unpartitioned,0.045423558945353854,0.0,0.24306140427018685,0.045423558945353854,0.050851546688019236
1,27.25577077776367,29.53523163554765,15.308163622507266,unpartitioned,0.017100065475437826,19.25545059144497,0.25621370940962834,0.015624605298531352,0.14377792933118763
2,17.15283263343198,18.656805026693082,12.458592870107083,unpartitioned,0.04456700643544864,0.0,0.24171983906888062,0.04456700643544864,0.027020773472550507
3,111.32398436559326,31.363966392729356,14.280117086041628,unpartitioned,0.0,nan,0.34132398436559325,0.0,0.0
4,37.4,46.666666666666664,120.0,arrival_plain,0.009203929615522966,nan,0.2728111752332388,0.0054111752332388074,0.00659944323998479
5,30.400000000000002,44.315,73.39799999999991,arrival_plain,0.015868011524732828,12.351123377680779,0.2718112604488376,0.011411260448837557,0.03219482095775841
6,22.07756255556967,29.53523163554765,15.248773809221433,unpartitioned,0.013900667135180789,27.16465090215206,0.24931156302408375,0.013900667135180789,0.11864574458802844
7,48.199999999999996,44.31875,42.234375,arrival_plain,0.0,nan,0.2782,0.0,0.0
8,62.6,28.386666666666667,24.34400000000005,unpartitioned,0.0,nan,0.25926666666666665,0.0,0.0
9,119.32505255953855,18.75,7.593158705191399,unpartitioned,0.0,nan,0.29932505255953856,0.0,0.0
10,69.4,24.819189726531537,12.044264789378417,unpartitioned,0.0,nan,0.24939999999999998,0.0,0.0
11,51.866666666666674,32.666666666666664,36.0,arrival_plain,0.010914034776278725,18.384410426020622,0.2710051884754346,0.005805188475434597,0.025764505696169553
12,114.65731769892659,31.760791789554755,21.672263866339335,unpartitioned,0.0,nan,0.34465731769892655,0.0,0.0
13,117.42350444886284,16.744143183220825,9.19536507723717,unpartitioned,0.0,nan,0.29742350444886284,0.0,0.0
14,57.869251898529654,46.544641097107764,46.224836766844646,arrival_plain,0.0,nan,0.2878692518985297,0.0,0.0
15,81.18320396435773,47.85715976677589,93.2139052475427,arrival_plain,0.0,nan,0.3111832039643578,0.0,0.0
16,116.66666666666667,39.333333333333336,110.0,unpartitioned,0.0,nan,0.3466666666666667,0.0,0.0
17,25.33333333333334,27.762666666666664,10.575999999999965,unpartitioned,0.026693245060328302,0.0,0.24863931310147463,0.02663931310147466,0.1341040650217949
18,107.86197329784788,29.85031932155636,7.717440325093094,unpartitioned,0.0,nan,0.3211953066311812,0.0,0.0
19,29.2,38.98166666666666,48.303000000000054,arrival_plain,0.017205482199431743,11.499146863818169,0.27188460472527154,0.012684604725271498,0.028364521507701627
20,49.50459016652248,24.806928291586072,12.169331425822065,unpartitioned,0.030483459758050946,0.0,0.25862192782297116,0.029117337656448694,0.15850783886520192
21,86.66648230632562,22.91600406674011,10.845578406595678,unpartitioned,0.0,nan,0.2666664823063256,0.0,0.0
22,59.0,31.72,31.31999999999971,unpartitioned,0.0,nan,0.2723333333333333,0.0,0.0
23,14.802469135802468,24.509259259259256,8.944444444444457,unpartitioned,0.047042294812371765,0.0,0.24184476394817425,0.047042294812371765,0.029595550386295386
24,45.17626810881328,19.87442415717361,9.731969945782623,unpartitioned,0.02993306618281863,0.0,0.2551093342916319,0.02993306618281863,0.14951893764642385
25,48.666666666666664,29.333333333333332,33.999999999999886,unpartitioned,0.030082080515053927,4.049607262015343,0.2677735349499953,0.022440201616661964,0.08939143213848576
26,19.410895888903003,27.772564968880985,21.270779626571823,unpartitioned,0.027861785641678488,0.0,0.24393934819724816,0.027861785641678488,0.07576045628249731
27,19.973533837783567,39.542688177603594,34.57678717091193,unpartitioned,0.012239302773938393,23.637542113661766,0.26178489746165495,0.01181136362387139,0.08852403971133409
28,9.006084388196653,19.111379143919716,12.303444417076427,unpartitioned,0.05116057512594224,0.0,0.2401666595141389,0.05116057512594224,0.0024100779719242165
29,2.873049624332493,28.293671563691788,13.762029382150743,unpartitioned,0.040492465872194794,0.0,0.24003218216319397,0.040492465872194794,0.0003348095846179499
30,17.773533837783567,44.87602151093693,66.82278776400688,unpartitioned,0.00720355626004987,nan,0.2549770900978334,0.00720355626004987,0.0514416864502619
31,24.0,34.42933333333333,11.30880000000002,arrival_plain,0.02124348651521568,8.957623288035393,0.26815409939836476,0.014154099398364761,0.07311565970738478
32,10.666666666666666,24.222222222222225,10.666666666666671,unpartitioned,0.04989597306203147,0.0,0.24056263972869815,0.04989597306203147,0.008746540750165248
33,21.277562555569666,32.86856496888098,13.552153969262008,unpartitioned,0.01164987913595461,21.00335530936718,0.26129057696557434,0.010013014410004684,0.10060292091829502
34,43.4,41.333333333333336,86.39999999999998,arrival_plain,0.0032098514485560115,nan,0.27340000000000003,0.0,0.0
35,23.0,49.64833333333333,52.91250000000002,arrival_plain,0.00918157016466642,nan,0.2621815701646664,0.00918157016466642,0.05821282428430386
36,18.051096393353234,35.000253146484575,19.875884284835962,unpartitioned,0.008543099339210741,nan,0.256594195732564,0.008543099339210741,0.07133942889564603
