t,stage_ref,stage_case,diff,threshold,ref_crossing_time,case_crossing_time,arrival_time_diff
0.0,0.82,0.82,0.0,0.8332396738869803,7.858702016522562,7.858702016522562,0.0
0.5,0.8185632448950639,0.8185632448950639,0.0,0.8332396738869803,7.858702016522562,7.858702016522562,0.0
1.0,0.8172498829096774,0.8172498829096774,0.0,0.8332396738869803,7.858702016522562,7.858702016522562,0.0
1.5,0.8160958152143012,0.8160958152143012,0.0,0.8332396738869803,7.858702016522562,7.858702016522562,0.0
2.0,0.8151627277834463,0.8151627277834463,0.0,0.8332396738869803,7.858702016522562,7.858702016522562,0.0
2.5,0.814506518580277,0.814506518580277,0.0,0.8332396738869803,7.858702016522562,7.858702016522562,0.0
3.0,0.8141954056429143,0.8141954056429143,0.0,0.8332396738869803,7.858702016522562,7.858702016522562,0.0
3.5,0.8142879110782882,0.8142879110782882,0.0,0.8332396738869803,7.858702016522562,7.858702016522562,0.0
4.0,0.8148660248027271,0.8148660248027271,0.0,0.8332396738869803,7.858702016522562,7.858702016522562,0.0
4.5,0.8159867939615851,0.8159867939615851,0.0,0.8332396738869803,7.858702016522562,7.858702016522562,0.0
5.0,0.8176534826890871,0.8176534826890871,0.0,0.8332396738869803,7.858702016522562,7.858702016522562,0.0
5.5,0.8197991365781093,0.8197991365781093,0.0,0.8332396738869803,7.858702016522562,7.858702016522562,0.0
6.0,0.82230905930438,0.82230905930438,0.0,0.8332396738869803,7.858702016522562,7.858702016522562,0.0
6.5,0.825088249953403,0.825088249953403,0.0,0.8332396738869803,7.858702016522562,7.858702016522562,0.0
7.0,0.8281089905517856,0.8281089905517856,0.0,0.8332396738869803,7.858702016522562,7.858702016522562,0.0
7.5,0.8311075718438693,0.8311075718438693,0.0,0.8332396738869803,7.858702016522562,7.858702016522562,0.0
8.0,0.83407954014193,0.83407954014193,0.0,0.8332396738869803,7.858702016522562,7.858702016522562,0.0
8.5,0.8367761445183403,0.8367761445183403,0.0,0.8332396738869803,7.858702016522562,7.858702016522562,0.0
9.0,0.8393430256151148,0.8393430256151148,0.0,0.8332396738869803,7.858702016522562,7.858702016522562,0.0
9.5,0.841392827352224,0.841392827352224,0.0,0.8332396738869803,7.858702016522562,7.858702016522562,0.0
10.0,0.8431842707735867,0.8431842707735867,0.0,0.8332396738869803,7.858702016522562,7.858702016522562,0.0
10.5,0.8445798215583378,0.8445798215583378,0.0,0.8332396738869803,7.858702016522562,7.858702016522562,0.0
11.0,0.8455148256040116,0.8455148256040116,0.0,0.8332396738869803,7.858702016522562,7.858702016522562,0.0
11.5,0.846252056159036,0.846252056159036,0.0,0.8332396738869803,7.858702016522562,7.858702016522562,0.0
12.0,0.8463855806402598,0.8463855806402598,0.0,0.8332396738869803,7.858702016522562,7.858702016522562,0.0
12.5,0.846363599277922,0.846363599277922,0.0,0.8332396738869803,7.858702016522562,7.858702016522562,0.0
13.0,0.8459748596147181,0.8459748596147181,0.0,0.8332396738869803,7.858702016522562,7.858702016522562,0.0
13.5,0.8453337751308796,0.8453337751308796,0.0,0.8332396738869803,7.858702016522562,7.858702016522562,0.0
14.0,0.8445163998578785,0.8445163998578785,0.0,0.8332396738869803,7.858702016522562,7.858702016522562,0.0
14.5,0.8434048185195692,0.8434048185195692,0.0,0.8332396738869803,7.858702016522562,7.858702016522562,0.0
15.0,0.8422117229409116,0.8422117229409116,0.0,0.8332396738869803,7.858702016522562,7.858702016522562,0.0
15.5,0.840804940149834,0.840804940149834,0.0,0.8332396738869803,7.858702016522562,7.858702016522562,0.0
16.0,0.8393194411176681,0.8393194411176681,0.0,0.8332396738869803,7.858702016522562,7.858702016522562,0.0
16.5,0.8377301750291046,0.8377301750291046,0.0,0.8332396738869803,7.858702016522562,7.858702016522562,0.0
17.0,0.8360524431174032,0.8360524431174032,0.0,0.8332396738869803,7.858702016522562,7.858702016522562,0.0
17.5,0.834337248936119,0.834337248936119,0.0,0.8332396738869803,7.858702016522562,7.858702016522562,0.0
18.0,0.8325419544197381,0.8325419544197381,0.0,0.8332396738869803,7.858702016522562,7.858702016522562,0.0
