time,link_id,Q_exchange,deta,dV_exchange,cumulative_dV,eta_1d,eta_2d,mode,iteration_count
0.11024998873472214,return_link,2.3863073127692505,0.42000000000000004,0.2630903543503949,0.2630903543503949,0.98,0.5599999999999999,strict_global_min_dt,1
0.23180058598518372,return_link,2.362989258498903,0.41831897951307007,0.287222755666967,0.5503131100173619,0.979216992855072,0.560898013342002,strict_global_min_dt,1
0.3658100962638855,return_link,2.337644920753683,0.41650522964324777,0.31326665103569573,0.8635797610530577,0.97836301724116,0.5618577875979123,strict_global_min_dt,1
0.513555571436882,return_link,2.310143128284213,0.41455665442998135,0.3413131942059837,1.2048929552590413,0.9774328470230103,0.5628761925930289,strict_global_min_dt,1
0.676444947719574,return_link,2.280364454179404,0.41247082422136216,0.3714471436385044,1.5763400988975458,0.9764214952786764,0.5639506710573142,strict_global_min_dt,1
0.8560304790735245,return_link,2.248187674917318,0.4102457792546149,0.4037419781834291,1.9800820770809748,0.9753237366676331,0.5650779574130181,strict_global_min_dt,1
1.0540235042572021,return_link,2.213510797340299,0.40788228152349304,0.43825969904214024,2.418341776123115,0.9741348028182983,0.5662525212948053,strict_global_min_dt,1
1.2723107933998108,return_link,2.1762479397427357,0.4053834752708908,0.4750472632686289,2.893389039391744,0.9728502631187439,0.5674667878478531,strict_global_min_dt,1
1.4953102049932712,return_link,2.136345158470986,0.4027566424391439,0.47640371329956777,3.369792752691312,0.9714665611584982,0.5687099187193543,strict_global_min_dt,1
1.718267910665296,return_link,2.096893662679497,0.4002194214468705,0.4675186000692296,3.8373113527605414,0.9700900117556254,0.5698705903087549,strict_global_min_dt,1
1.9411624439251032,return_link,2.0587819550307764,0.39782809733472624,0.45889124295029815,4.29620259571084,0.9687519868214926,0.5709238894867663,strict_global_min_dt,1
2.163969160279823,return_link,2.022005372584445,0.39557833915996243,0.450516377517142,4.746718973227982,0.9674529830614725,0.5718746439015101,strict_global_min_dt,1
2.3866611178875967,return_link,1.9865542758978174,0.39346641077670763,0.4423896605937784,5.1891086338217605,0.9661933183670044,0.5727269075902968,strict_global_min_dt,1
2.6091998774190968,return_link,1.9524214289591528,0.3914875543754014,0.4344894428832886,5.623598076705049,0.9649733901023865,0.5734858357269851,strict_global_min_dt,1
2.831530039955449,return_link,1.9195997634777933,0.38963995409886765,0.4267849274187612,6.05038300412381,0.9637935956319174,0.5741536415330497,strict_global_min_dt,1
3.0535948049841686,return_link,1.8880758289481299,0.3879222079068886,0.4192751153117713,6.469658119435581,0.9626540939013163,0.5747318859944277,strict_global_min_dt,1
3.2753448757546555,return_link,1.8578441727872634,0.38632885158424035,0.4119770767961124,6.881635196231693,0.9615553220113119,0.5752264704270715,strict_global_min_dt,1
3.496737963618943,return_link,1.828886559869209,0.3848544746252117,0.40490284284293804,7.286538039074632,0.960497240225474,0.5756427656002623,strict_global_min_dt,1
3.7177387155312136,return_link,1.8011858181702545,0.38349385920891477,0.3980634201493448,7.684601459223977,0.959479828675588,0.5759859694666732,strict_global_min_dt,1
3.9383098878030034,return_link,1.774723694959944,0.38224131230163416,0.39145288585583715,8.076054345079815,0.958503007888794,0.5762616955871598,strict_global_min_dt,1
4.158404963177632,return_link,1.7494777054302353,0.38109179942710336,0.3850514274428997,8.461105772522714,0.957566519578298,0.5764747201511946,strict_global_min_dt,1
4.378009263221241,return_link,1.7254228383926673,0.3800401047136225,0.37891027470447874,8.840016047227193,0.9566699862480164,0.5766298815343939,strict_global_min_dt,1
4.597120697158514,return_link,1.7025364004316175,0.37908128880325764,0.3730451920289758,9.213061239256168,0.9558130900065104,0.5767318012032527,strict_global_min_dt,1
4.815730530724249,return_link,1.6807842641154982,0.3782094599863848,0.3674359682381946,9.580497207494362,0.9549950559933981,0.5767855960070133,strict_global_min_dt,1
5.033856025405812,return_link,1.660141066403892,0.3774196505310844,0.3621190913505264,9.94261629884489,0.954215407371521,0.5767957568404366,strict_global_min_dt,1
5.251520023792409,return_link,1.6405754129652113,0.3767065641436955,0.357094204040751,10.29971050288564,0.9534734090169271,0.5767668448732316,strict_global_min_dt,1
5.468741360247999,return_link,1.6220556738285739,0.37606545412266,0.3523451012744153,10.652055604160056,0.9527682860692342,0.5767028319465742,strict_global_min_dt,1
