time,cell_id,x,discharge
0.0,1,6.666666030884028,0.0
0.0,2,19.999997615815165,0.0
0.0,3,33.33333110809408,0.0
0.0,4,46.66666412353625,0.0
0.0,5,59.999994277955196,0.0
0.0,6,73.33332443237741,0.0
0.0,7,86.66666030884225,0.0
0.0,8,99.99999618530492,0.0
0.0,9,113.33331680298724,0.0
0.0,10,126.66665649414062,0.0
0.0,11,140.0,0.0
0.0,12,153.33334350585938,0.0
1.0540238618850708,1,6.666666030884028,1.0059336423873901
1.0540238618850708,2,19.999997615815165,0.20273271203041077
1.0540238618850708,3,33.33333110809408,0.015055223368108273
1.0540238618850708,4,46.66666412353625,0.0006181226344779134
1.0540238618850708,5,59.999994277955196,0.0
1.0540238618850708,6,73.33332443237741,0.0
1.0540238618850708,7,86.66666030884225,0.0012361719273030758
1.0540238618850708,8,99.99999618530492,0.001232143142260611
1.0540238618850708,9,113.33331680298724,0.0
1.0540238618850708,10,126.66665649414062,-0.0012321399990469217
1.0540238618850708,11,140.0,0.0006180056952871382
1.0540238618850708,12,153.33334350585938,0.04806201905012131
2.244421035051346,1,6.666666030884028,1.1249629259109497
2.244421035051346,2,19.999997615815165,0.4042186439037323
2.244421035051346,3,33.33333110809408,0.06823503226041794
2.244421035051346,4,46.66666412353625,0.00734687177464366
2.244421035051346,5,59.999994277955196,0.00033380408422090113
2.244421035051346,6,73.33332443237741,0.00016688981850165874
2.244421035051346,7,86.66666030884225,0.007342524826526642
2.244421035051346,8,99.99999618530492,0.00729335518553853
2.244421035051346,9,113.33331680298724,0.0
2.244421035051346,10,126.66665649414062,-0.005635194946080446
2.244421035051346,11,140.0,0.015497192740440369
2.244421035051346,12,153.33334350585938,0.20475250482559204
3.499659240245819,1,6.666666030884028,1.2491158246994019
3.499659240245819,2,19.999997615815165,0.5961698889732361
3.499659240245819,3,33.33333110809408,0.15539559721946716
3.499659240245819,4,46.66666412353625,0.027385052293539047
3.499659240245819,5,59.999994277955196,0.0032765690702944994
3.499659240245819,6,73.33332443237741,0.0020329831168055534
3.499659240245819,7,86.66666030884225,0.018067212775349617
