link_id,time,dt_exchange,eta_1d,eta_2d,Q_exchange,dV_exchange,cumulative_dV,mass_error,mode,iteration_count
lateral_demo,0.0537251228383432,0.0537251228383432,0.7799999999999999,0.82,-0.14882941644715225,-0.007995878680582191,-0.007995878680582191,0.0,strict_global_min_dt,1
front,0.0537251228383432,0.0537251228383432,0.82,0.82,-0.34460284642078387,-0.01851383025439933,-0.01851383025439933,0.0,sub,1
lateral_demo,0.1074502456766864,0.0537251228383432,0.7804554303487142,0.819650229530868,-0.1468815850608447,-0.007891231200084437,-0.015887109880666626,0.0,strict_global_min_dt,1
front,0.1074502456766864,0.0537251228383432,0.82,0.82,-0.3467710624400959,-0.018630317926376934,-0.037144148180776264,0.0,sub,1
lateral_demo,0.16117536851502962,0.053725122838343214,0.7809375392066108,0.819323923798846,-0.1450721544366876,-0.00779401931753414,-0.023681129198200767,0.0,strict_global_min_dt,1
front,0.16117536851502962,0.053725122838343214,0.82,0.82,-0.34866721824646485,-0.018732189129994747,-0.05587633731077101,0.0,sub,1
lateral_demo,0.214900119369906,0.05372475085487638,0.7814457416534424,0.8190179608908776,-0.14338233397453676,-0.007703180169772664,-0.03138430936797343,0.0,strict_global_min_dt,1
front,0.214900119369906,0.05372475085487638,0.82,0.82,-0.3502959127510795,-0.01881956063803326,-0.07469589794880427,0.0,sub,1
lateral_demo,0.2686238413013796,0.05372372193147362,0.7819795608520508,0.8187308588237082,-0.14180269431723025,-0.007618168518632632,-0.03900247788660606,0.0,strict_global_min_dt,1
front,0.2686238413013796,0.05372372193147362,0.82,0.82,-0.35166261103054725,-0.018892624328701087,-0.09358852227750536,0.0,sub,1
lateral_demo,0.32234587242661533,0.053722031125235714,0.7825384669833714,0.8184618538274671,-0.14032792758896837,-0.007538701293674382,-0.046541179180280445,0.0,strict_global_min_dt,1
front,0.32234587242661533,0.053722031125235714,0.82,0.82,-0.35295392518552127,-0.01896140175459069,-0.11254992403209604,0.0,sub,1
lateral_demo,0.3760652109281792,0.05371933850156385,0.7831220891740588,0.8182104824720811,-0.1389544866328165,-0.0074645431037393,-0.054005722284019744,0.0,strict_global_min_dt,1
front,0.3760652109281792,0.05371933850156385,0.82,0.82,-0.3539876899503712,-0.019015984541830625,-0.13156590857392667,0.0,sub,1
lateral_demo,0.4297809110651447,0.05371570013696553,0.7837298976050483,0.8179764417513143,-0.13767979090659632,-0.0073955663632588415,-0.06140128864727858,0.0,strict_global_min_dt,1
front,0.4297809110651447,0.05371570013696553,0.82,0.82,-0.35476362526999095,-0.01905637651450564,-0.1506222850884323,0.0,sub,1
lateral_demo,0.48349284307373663,0.05371193200859192,0.7843613359663223,0.8177595934552263,-0.1365022331926634,-0.007331798668265297,-0.06873308731554388,0.0,strict_global_min_dt,1
front,0.48349284307373663,0.05371193200859192,0.82,0.82,-0.3552858880739641,-0.01908309146384096,-0.16970537655227327,0.0,sub,1
lateral_demo,0.5372006641212833,0.05370782104754668,0.7850157949659561,0.8175597438803704,-0.13541997371022402,-0.0072731117142921875,-0.07600619902983607,0.0,strict_global_min_dt,1
front,0.5372006641212833,0.05370782104754668,0.82,0.82,-0.35555523547077417,-0.01909609695918266,-0.18880147351145593,0.0,sub,1
lateral_demo,0.5909038856252573,0.053703221503974,0.7856927182939318,0.8173768390433396,-0.1344319961538752,-0.00721943126667294,-0.08322563029650902,0.0,strict_global_min_dt,1
front,0.5909038856252573,0.053703221503974,0.82,0.82,-0.35575737135902674,-0.019105316915765346,-0.20790679042722127,0.0,sub,1
lateral_demo,0.6446019370193908,0.05369805139413353,0.7863919470045303,0.8172104991041381,-0.13353559159664602,-0.007170601060502723,-0.09039623135701175,0.0,strict_global_min_dt,1
front,0.6446019370193908,0.05369805139413353,0.82,0.82,-0.3557044059325716,-0.019100633470886964,-0.22700742389810824,0.0,sub,1
lateral_demo,0.6982945076258675,0.0536925706064767,0.7871127923329672,0.8170603106248127,-0.1327279462808608,-0.007126504627137764,-0.09752273598414951,0.0,strict_global_min_dt,1
front,0.6982945076258675,0.0536925706064767,0.82,0.82,-0.3553964113282918,-0.019082146908532743,-0.24608957080664098,0.0,sub,1
lateral_demo,0.7519813068994696,0.05368679927360209,0.7878546979692248,0.8169256324236785,-0.13200509840844757,-0.0070869312213464155,-0.10460966720549593,0.0,strict_global_min_dt,1
front,0.7519813068994696,0.05368679927360209,0.82,0.82,-0.355020937496193,-0.01905993780928415,-0.2651495086159251,0.0,sub,1
lateral_demo,0.8056619844451488,0.05368067754567918,0.7886172665490045,0.8168058994672348,-0.13136357081617886,-0.007051685486232289,-0.11166135269172822,0.0,strict_global_min_dt,1
front,0.8056619844451488,0.05368067754567918,0.82,0.82,-0.35438722183959553,-0.0190237461818804,-0.28417325479780553,0.0,sub,1
lateral_demo,0.8593361744073198,0.05367418996217099,0.7894000742170547,0.8167004418198603,-0.13079939365947066,-0.007020551502215212,-0.11868190419394344,0.0,strict_global_min_dt,1
front,0.8593361744073198,0.05367418996217099,0.82,0.82,-0.3534945770965596,-0.018973535081678043,-0.30314678987948357,0.0,sub,1
lateral_demo,0.9130035836247117,0.05366740921739188,0.7902023527357315,0.8166091899791295,-0.13031186833723243,-0.006993500363937145,-0.1256754045578806,0.0,strict_global_min_dt,1
front,0.9130035836247117,0.05366740921739188,0.82,0.82,-0.35252968479709856,-0.01891935485528406,-0.32206614473476763,0.0,sub,1
lateral_demo,0.9666640158008029,0.05366043217609118,0.7910237047407364,0.816531877944631,-0.12989929345578186,-0.006970452226206147,-0.13264585678408675,0.0,strict_global_min_dt,1
front,0.9666640158008029,0.05366043217609118,0.82,0.82,-0.3513031665643609,-0.01885107974267295,-0.3409172244774406,0.0,sub,1
lateral_demo,1.0203174477786212,0.053653431977818355,0.7918636004130045,0.8164679966425107,-0.12955872073704647,-0.006951270010198287,-0.13959712679428504,0.0,strict_global_min_dt,1
front,1.0203174477786212,0.053653431977818355,0.82,0.82,-0.3499990994255157,-0.01877865287332459,-0.3596958773507652,0.0,sub,1
lateral_demo,1.0739640495635645,0.05364660178494329,0.792721642388238,0.8164168763611207,-0.12928639607041675,-0.006935775806200105,-0.14653290260048515,0.0,strict_global_min_dt,1
front,1.0739640495635645,0.05364660178494329,0.82,0.82,-0.34842737930929085,-0.018691944868776917,-0.3783878222195421,0.0,sub,1
lateral_demo,1.1276040030125032,0.05363995344893868,0.7935972743564182,0.8163781855852988,-0.12908041208996995,-0.0069238672956758104,-0.15345676989616097,0.0,strict_global_min_dt,1
front,1.1276040030125032,0.05363995344893868,0.82,0.82,-0.34677219791861946,-0.0186008445537409,-0.396988666773283,0.0,sub,1
lateral_demo,1.1812374614614958,0.05363345844899259,0.794490072462294,0.8163516158609997,-0.12893902221850417,-0.006915445690609876,-0.16037221558677084,0.0,strict_global_min_dt,1
front,1.1812374614614958,0.05363345844899259,0.82,0.82,-0.34484339421662363,-0.018495143855126853,-0.41548381062840983,0.0,sub,1
lateral_demo,1.2348645755643768,0.05362711410288101,0.795399374432034,0.8163366007118597,-0.1288591424662323,-0.00691034393623604,-0.16728255952300689,0.0,strict_global_min_dt,1
front,1.2348645755643768,0.05362711410288101,0.82,0.82,-0.34282626229699914,-0.018384783085665386,-0.4338685937140752,0.0,sub,1
lateral_demo,1.288485505442069,0.05362092987769218,0.7963248623741999,0.816332555670189,-0.1288376258926897,-0.006908393303600253,-0.17419095282660713,0.0,strict_global_min_dt,1
front,1.288485505442069,0.05362092987769218,0.82,0.82,-0.3405283759384293,-0.018259448167558916,-0.45212804188163414,0.0,sub,1
lateral_demo,1.3421003069665238,0.05361480152445486,0.7972658740149604,0.8163388560120893,-0.12887113948400303,-0.00690940056566516,-0.1811003533922723,0.0,strict_global_min_dt,1
front,1.3421003069665238,0.05361480152445486,0.82,0.82,-0.3381373252582548,-0.018129165581731367,-0.4702572074633655,0.0,sub,1
lateral_demo,1.395709281494373,0.053608974527849185,0.7982220119900174,0.8163549568880949,-0.12895679853964392,-0.00691324172810475,-0.18801359512037705,0.0,strict_global_min_dt,1
front,1.395709281494373,0.053608974527849185,0.82,0.82,-0.3354615077368663,-0.017983747423339545,-0.48824095488670505,0.0,sub,1
lateral_demo,1.4493124941697084,0.05360321267533541,0.7991926140255399,0.8163802417540696,-0.12909135607432612,-0.006919711414199554,-0.1949333065345766,0.0,strict_global_min_dt,1
