time,probe_id,stage
0.0,basin_probe,0.37999999999999995
0.5397746857630756,basin_probe,0.37999999999999995
1.0795493715261513,basin_probe,0.37999999999999995
1.619324057289227,basin_probe,0.37999999999999995
2.1590987430523025,basin_probe,0.37999999999999995
2.698873428815378,basin_probe,0.37999999999999995
3.238648114578454,basin_probe,0.37999999999999995
3.7784228003415294,basin_probe,0.37999999999999995
4.318197486104605,basin_probe,0.37999999999999995
4.85797217186768,basin_probe,0.37999999999999995
5.0,basin_probe,0.37999999999999995
0.25768401210468816,basin_probe,0.37999999999999995
0.5153680242093759,basin_probe,0.3802658046341202
0.7730520363140645,basin_probe,0.38069178421069466
1.0307360484187527,basin_probe,0.38123009258985546
1.2884200605234408,basin_probe,0.381840342712038
1.546104072628129,basin_probe,0.38249539667778515
1.8037880847328172,basin_probe,0.38318919619069153
2.0614720968375058,basin_probe,0.38391822759115013
2.3191561089421935,basin_probe,0.38468108485192815
2.576840121046881,basin_probe,0.38547290141965646
2.8345241331515694,basin_probe,0.3862944823327641
3.092208145256257,basin_probe,0.38715082651703503
3.3498921573609453,basin_probe,0.38804665265781535
3.6075761694656334,basin_probe,0.38898630720527333
3.8652601815703216,basin_probe,0.38997247503259075
4.12294419367501,basin_probe,0.3910066737830679
4.380628205779698,basin_probe,0.39208934166341225
4.638312217884386,basin_probe,0.39321930578956416
4.895996229989074,basin_probe,0.39439251292978705
5.0,basin_probe,0.3948839573394638
0.1766435697628978,basin_probe,0.37999999999999995
0.3532871395257956,basin_probe,0.3802877204172359
0.5299307092886933,basin_probe,0.3807483735462201
0.7065742790515909,basin_probe,0.3813232915881936
0.883217848814489,basin_probe,0.38195682541864895
1.0598614185773867,basin_probe,0.3826320365299953
1.2364706589115282,basin_probe,0.38333971719758697
1.4131142286744256,basin_probe,0.38407423071824065
1.589757798437323,basin_probe,0.38483241376665317
1.7664013682002204,basin_probe,0.38561184623775796
1.9430449379631183,basin_probe,0.38641543691702546
2.1196885077260164,basin_probe,0.3872472612181094
2.296332077488914,basin_probe,0.3881119886388759
2.4729756472518116,basin_probe,0.3890148167055218
2.6496192170147093,basin_probe,0.3899605133754039
2.8262627867776073,basin_probe,0.39095287714231886
3.002906356540505,basin_probe,0.39199625031796975
3.1795499263034026,basin_probe,0.3930937005538164
3.3561934960663002,basin_probe,0.3942445532000772
3.532837065829198,basin_probe,0.39544559684211433
3.7094806355920955,basin_probe,0.3966928001458774
3.886124205354993,basin_probe,0.3979825199148593
4.062767775117891,basin_probe,0.39932054552054036
4.239411344880788,basin_probe,0.40070075598332017
4.416054914643686,basin_probe,0.40211860638133545
4.592698484406585,basin_probe,0.4035711718216518
4.769342054169482,basin_probe,0.40506048840691716
4.94598562393238,basin_probe,0.40658085276495554
5.0,basin_probe,0.4070538195425238
5.134381274134402,basin_probe,0.40823600201116633
5.268762548268803,basin_probe,0.40955087355778874
5.403143822403205,basin_probe,0.410936092458512
5.537525096537607,basin_probe,0.41235751712151036
5.6719063706720085,basin_probe,0.4137975357673412
5.80628764480641,basin_probe,0.41525130860769727
5.940668918940812,basin_probe,0.4167202870005639
6.075050193075214,basin_probe,0.4182091944318254
6.209431467209615,basin_probe,0.4197252809979263
6.343812741344017,basin_probe,0.4212774875516103
6.478194015478419,basin_probe,0.4228728993791583
6.6125752896128205,basin_probe,0.4245157860191969
6.746956563747222,basin_probe,0.42621820232438545
6.881337837881624,basin_probe,0.42798463288808913
7.015719112016026,basin_probe,0.42981745046831477
7.150100386150427,basin_probe,0.43171187574244363
7.284481660284829,basin_probe,0.4336500442077877
7.418862934419231,basin_probe,0.4356158338561528
7.553244208553632,basin_probe,0.43759796192871864
7.687625482688034,basin_probe,0.43958583627384956
7.822006756822436,basin_probe,0.4415761485161766
7.9563880309568376,basin_probe,0.4435646834739306
8.09076930509124,basin_probe,0.44554995858802954
8.225150579225641,basin_probe,0.4475313661287181
8.359531853360043,basin_probe,0.4495075027791655
8.493913127494444,basin_probe,0.45147671671615003
8.628294401628846,basin_probe,0.45342569729992904
8.762675675763248,basin_probe,0.4553751862345475
8.89705694989765,basin_probe,0.45732821413885727
