time,one_d_volume,two_d_volume,system_volume,system_volume_change,system_mass_error,current_exchange_volume,cumulative_exchange_volume,exchange_count
14.4,1004.70361328125,2377.2419378275704,3381.9455511088204,-58.53403122709733,-58.53403122709733,34.36282530387721,34.36282530387721,1
19.2,985.1802978515625,2381.384310480722,3366.5646083322845,-73.91497400363323,-73.91497400363323,4.142511026525006,38.505336330402216,2
33.6,932.8245849609375,2400.290255236047,3333.1148401969845,-107.36474213893325,-107.36474213893325,18.960199514977344,57.46553584537956,3
40.0,902.531005859375,2407.452090638795,3309.98309649817,-130.4964858377475,-130.4964858377475,7.420923656160964,64.88645950154053,4
52.8,836.181884765625,2408.702249375212,3244.884134140837,-195.59544819508073,-195.59544819508073,5.025328673647058,69.91178817518758,5
59.2,801.6168212890625,2404.3530728941673,3205.96989418323,-234.5096881526879,-234.5096881526879,0.0,69.91178817518758,6
70.4,744.7018432617188,2396.1045242983764,3140.806367560095,-299.67321477582254,-299.67321477582254,0.0,69.91178817518758,7
80.0,705.6756591796875,2390.4740310179022,3096.1496901975897,-344.329892138328,-344.329892138328,0.0,69.91178817518758,8
