time,link_id,Q_exchange,deta,dV_exchange,cumulative_dV,eta_1d,eta_2d,mode,iteration_count
15.0,front_main,6.451925370514958,0.0,96.77888055772438,96.77888055772438,0.38000000000000006,0.38000000000000006,sub,3
30.0,front_main,5.918128825310097,0.0,88.77193237965146,185.55081293737584,0.38000000000000006,0.38000000000000006,sub,3
45.0,front_main,6.645249372529481,0.0,99.67874058794222,285.22955352531807,0.38000000000000006,0.38000000000000006,sub,3
60.0,front_main,6.774392274957137,0.0,101.61588412435705,386.8454376496751,0.38000000000000006,0.38000000000000006,sub,3
75.0,front_main,6.155511868355909,0.0,92.33267802533862,479.1781156750137,0.38000000000000006,0.38000000000000006,sub,3
80.0,front_main,5.854751821801453,0.0,29.273759109007266,508.45187478402096,0.38000000000000006,0.38000000000000006,sub,3
