time,link_id,Q_exchange,deta,dV_exchange,cumulative_dV,eta_1d,eta_2d,mode,iteration_count
5.0,backwater_link,0.0,0.14000000000000012,0.0,0.0,0.88,0.7399999999999999,fixed_interval,1
5.0,mixed_return_link,0.472001863589542,0.14000000000000012,2.3600093179477097,2.3600093179477097,0.88,0.7399999999999999,fixed_interval,1
5.0,front_main,3.662492220906293,0.0,18.312461104531465,18.312461104531465,0.7399999999999998,0.7399999999999998,sub,3
10.0,backwater_link,0.0,0.14071521012919674,0.0,0.0,0.8807152112325033,0.7400000011033065,fixed_interval,1
10.0,mixed_return_link,0.3612774898600268,0.129992386862534,1.806387449300134,4.166396767247844,0.8734686286361129,0.7434762417735788,fixed_interval,1
10.0,front_main,3.4224306131161835,0.0,17.112153065580916,35.42461417011238,0.7399999999999998,0.7399999999999998,sub,3
15.0,backwater_link,0.0,0.14532959031370196,0.0,0.0,0.8853317896525065,0.7400021993388045,fixed_interval,1
15.0,mixed_return_link,0.2503762049301771,0.12406442565727438,1.2518810246508854,5.4182777918987295,0.866025271239104,0.7419608455818296,fixed_interval,1
15.0,front_main,3.125076039991834,0.0,15.625380199959169,51.049994370071545,0.7399999999999998,0.7399999999999998,sub,3
20.0,backwater_link,0.0,0.15560853312881096,0.0,0.0,0.895676436247649,0.7400679031188381,fixed_interval,1
20.0,mixed_return_link,0.12376075322639526,0.1117116267375563,0.6188037661319763,6.037081558030706,0.8536574045817057,0.7419457778441494,fixed_interval,1
20.0,front_main,2.9283646072586227,0.0,14.641823036293113,65.69181740636466,0.7399999999999998,0.7399999999999998,sub,3
25.0,backwater_link,0.0,0.16960518462023344,0.0,0.0,0.9099502210263853,0.7403450364061519,fixed_interval,1
25.0,mixed_return_link,0.04388704542357775,0.08714857431958167,0.21943522711788874,6.2565167851485946,0.8371151818169488,0.7499666074973671,fixed_interval,1
25.0,front_main,2.8555546237980383,0.0,14.277773118990192,79.96959052535486,0.7399999999999998,0.7399999999999998,sub,3
