case_name,scenario_family,link_id,link_type,exchange_event_count,peak_Q_exchange,cumulative_exchange_volume,sign_flip_count,mean_deta,first_exchange_time,link_mass_closure_error
regime_switch_backwater_or_mixed_yield_schedule,regime_switch_backwater_or_mixed,backwater_link,lateral_exchange,8,0.003090202246085723,0.055623640429543014,0,0.09533173056148472,18.0,0.0
regime_switch_backwater_or_mixed_yield_schedule,regime_switch_backwater_or_mixed,front_main,frontal_direct,8,5.603624443746641,406.1563150000512,0,0.0,18.0,0.0
regime_switch_backwater_or_mixed_yield_schedule,regime_switch_backwater_or_mixed,mixed_return_link,lateral_exchange,8,0.472001863589542,8.94802306312646,0,0.04679986119428799,18.0,0.0
