cell_id,x,y,area,partition,max_depth,arrival_time,final_stage,final_depth,final_velocity
0,94.80000000000001,14.333333333333329,9.680000000000064,lower_return_plain,0.5542594973245161,0.0,0.8042844757631311,0.553184475763131,0.2515983358670958
1,77.62132932314118,10.633553078332751,14.106597239700307,unpartitioned,0.5711198899368518,0.0,0.8093358869292077,0.5711198899368518,0.23066375109551523
2,44.3752233573106,26.61338013055205,12.325135029891385,unpartitioned,0.6019313713848972,0.0,0.8152127889028801,0.6019313713848972,0.13170775288500491
3,55.379825003909815,42.853982531968825,20.152988654736646,upper_backwater_plain,0.5428850502524456,0.0,0.814419919005378,0.5428850502524456,0.1612840778403465
4,75.19996149979858,13.421153816681533,16.821493379875847,unpartitioned,0.5728856080278605,0.0,0.8092855791527094,0.5728856080278605,0.22302349314686384
5,18.05729589111832,31.251711248370793,9.195186949569802,unpartitioned,0.6159324260753611,0.0,0.8094753979936998,0.6159324260753611,0.027705637871336095
6,55.6,47.988658367911476,35.301510373444216,upper_backwater_plain,0.5435661634259092,0.0,0.8152661634259092,0.5435661634259092,0.16126064860277198
7,45.73333333333333,57.5622683264177,69.16630705394209,upper_backwater_plain,0.5506531047727631,0.0,0.8149531047727631,0.5506531047727631,0.12701386001392487
8,78.40000000000002,47.75629322268327,43.72262240663895,upper_backwater_plain,0.5200077179597975,0.0,0.8088009780916406,0.5200009780916406,0.2311727623877918
9,76.36529254875688,31.93416315329001,17.338416654793264,unpartitioned,0.5556263579215999,0.0,0.8095667302969671,0.5556260942187328,0.22621782417814018
10,63.05024285795675,31.337491342875307,25.274051405379964,unpartitioned,0.5674027946931293,0.0,0.8113571435032635,0.5674027946931293,0.1837025560148069
11,33.246705627017654,43.021951147833114,63.72905571522807,upper_backwater_plain,0.5568286632546241,0.0,0.8117636903475257,0.5568286611272625,0.08259063569758215
12,96.93333333333334,14.999999999999995,7.807999999999879,lower_return_plain,0.5525230903989893,0.0,0.8036772368837539,0.550977236883754,0.25182516910805236
13,129.01561688376447,34.778204096840234,29.130242210666438,unpartitioned,0.5168221668526287,0.0,0.7983092758862611,0.504880896556771,0.24306428486128187
14,151.25230960187037,24.028100632815466,15.394592492688844,unpartitioned,0.5191422085338293,0.0,0.7936027757614136,0.5001635435600109,0.20514236890549364
15,115.51372874893907,27.448335701094692,10.329044405065815,unpartitioned,0.5394140988187539,0.0,0.8030614660919048,0.5364261695302004,0.26245630052070656
16,120.43904104490758,17.823072661839575,11.793964716835035,lower_return_plain,0.5369352293598382,0.0,0.8030112786690928,0.5326819978854123,0.2586817222595036
17,120.43001970764242,3.4216307695034387,10.326232031130615,lower_return_plain,0.5369852094083594,0.0,0.8025548176266974,0.5322323028459657,0.25615183876376946
18,122.80000000000001,11.357250568892413,8.176496586645499,lower_return_plain,0.5354887961344894,0.0,0.8022213342225937,0.5301213342225937,0.2544387590421046
19,101.33333333333333,14.053333333333333,4.7999999999999545,lower_return_plain,0.5491723222764126,0.0,0.8028639101828132,0.5468639101828132,0.2528278737666767
20,133.63923645297902,27.366070417085954,9.568381756238068,unpartitioned,0.5302776007093712,0.0,0.795105488997683,0.5148760616579486,0.22817080545326876
21,110.9657367359904,25.04059922401852,10.071388559962543,unpartitioned,0.5416989616390686,0.0,0.8031398765512654,0.5399155739992726,0.2597465807459878
22,155.62910440854128,47.02847769430317,23.93058136854188,unpartitioned,0.466979020149678,0.0,0.7940039646974031,0.4472821363909972,0.2456309748358602
23,154.55004838344857,39.24482005894221,14.201964286930888,unpartitioned,0.46746790492089035,0.0,0.794200195057112,0.44828765876952564,0.23230567377996386
24,20.195119392349564,33.67702151589331,12.218077248502993,unpartitioned,0.5980128714062262,0.0,0.8098258775477281,0.5980128713367993,0.03524802807084083
25,82.28398049056737,33.19433014191557,36.9669649840298,unpartitioned,0.5325305096166448,0.0,0.8075761327486696,0.5325298140474107,0.24537457739870688
26,151.62910440854128,45.64847769430316,19.5050994003941,unpartitioned,0.4703577061078457,0.0,0.7937811670044689,0.45005933869806297,0.23754927522103372
27,74.23023675848806,28.72880120498114,13.048696559017912,unpartitioned,0.5737378955245339,0.0,0.8094105113638945,0.5737378337950285,0.2197021085327264
28,145.06662854464548,14.955141620347353,14.60649187769036,unpartitioned,0.5235999499216621,0.0,0.7925225765705449,0.5037226051620609,0.20581634194996515
29,122.80000000000001,14.333333333333336,9.67999999999995,lower_return_plain,0.53571016731643,0.0,0.8024593861187145,0.5303593861187145,0.255503587648386
30,105.06666666666668,14.053333333333333,2.3999999999999773,lower_return_plain,0.5463908480967545,0.0,0.8026561863645282,0.5438561863645281,0.25362804458578214
31,72.71722409933754,7.898343943251528,13.310180507588086,unpartitioned,0.5748243894321,0.0,0.8093623075066032,0.5748243894321,0.21295672357066228
32,116.48700674605618,41.17805054897698,31.788319459566083,unpartitioned,0.48933131368359845,0.0,0.8019699817812909,0.48460472672174876,0.26093618904626226
33,105.2,15.639518694956978,3.310267301845215,lower_return_plain,0.5461972112303419,0.0,0.8027234439549729,0.543823443954973,0.2543244869915012
34,96.01100543504715,6.09257456983529,11.29120059847071,lower_return_plain,0.553215685205605,0.0,0.8039301076354685,0.5519218535591831,0.25111812517190896
35,124.25378308209491,36.524841836874536,52.4827983059256,unpartitioned,0.5022871054034834,0.0,0.8006577547389996,0.4941340840940951,0.25682872904465365
