link_id,time,dt_exchange,eta_1d,eta_2d,Q_exchange,dV_exchange,cumulative_dV,mass_error,mode,iteration_count
backwater_link,18.0,18.0,0.88,0.7399999999999999,0.0,0.0,0.0,0.0,yield_schedule,1
mixed_return_link,18.0,18.0,0.88,0.7399999999999999,0.472001863589542,8.496033544611755,8.496033544611755,0.0,yield_schedule,1
front_main,18.0,18.0,0.7399999999999998,0.7399999999999998,2.9789685729270854,53.62143431268754,53.62143431268754,0.0,sub,3
backwater_link,24.0,6.0,0.903739434701425,0.7402189343539195,0.0,0.0,0.0,0.0,yield_schedule,1
mixed_return_link,24.0,6.0,0.838404655456543,0.7460621964625829,0.04433499219803598,0.26600995318821585,8.762043497799972,0.0,yield_schedule,1
front_main,24.0,6.0,0.7399999999999998,0.7399999999999998,2.7922154361419698,16.75329261685182,70.37472692953936,0.0,sub,3
backwater_link,42.0,18.0,0.9208988260339807,0.7406972195951816,0.003090202246085723,0.055623640429543014,0.055623640429543014,0.0,yield_schedule,1
mixed_return_link,42.0,18.0,0.819979120183874,0.7549978612120669,0.010332198073693772,0.1859795653264879,8.94802306312646,0.0,yield_schedule,1
front_main,42.0,18.0,0.7399999999999998,0.7399999999999998,3.1757822689553596,57.16408084119647,127.53880777073584,0.0,sub,3
backwater_link,50.0,8.0,0.9148391087849935,0.7511445102038858,0.0,0.0,0.055623640429543014,0.0,yield_schedule,1
mixed_return_link,50.0,8.0,0.8095749042652272,0.7706175073278919,0.0,0.0,8.94802306312646,0.0,yield_schedule,1
front_main,50.0,8.0,0.7399999999999998,0.7399999999999998,3.9184671861055977,31.347737488844782,158.88654525958063,0.0,sub,3
backwater_link,66.0,16.0,0.8877790768941244,0.7579992891668853,0.0,0.0,0.055623640429543014,0.0,yield_schedule,1
mixed_return_link,66.0,16.0,0.8210742385299118,0.7749005498757456,0.0,0.0,8.94802306312646,0.0,yield_schedule,1
front_main,66.0,16.0,0.7399999999999998,0.7399999999999998,5.446834667087292,87.14935467339667,246.03589993297732,0.0,sub,3
backwater_link,74.0,8.0,0.8227880089371293,0.7699987601667594,0.0,0.0,0.055623640429543014,0.0,yield_schedule,1
mixed_return_link,74.0,8.0,0.8211110786155418,0.7839882367606771,0.0,0.0,8.94802306312646,0.0,yield_schedule,1
front_main,74.0,8.0,0.7399999999999998,0.7399999999999998,5.603624443746641,44.82899554997313,290.86489548295043,0.0,sub,3
backwater_link,88.0,14.0,0.783914813288936,0.774549088295871,0.0,0.0,0.055623640429543014,0.0,yield_schedule,1
mixed_return_link,88.0,14.0,0.804867603160717,0.7980195881113114,0.0,0.0,8.94802306312646,0.0,yield_schedule,1
front_main,88.0,14.0,0.7399999999999998,0.7399999999999998,4.963116648582965,69.48363308016151,360.3485285631119,0.0,sub,3
backwater_link,100.0,12.0,0.7136421733432345,0.7903397957094431,0.0,0.0,0.055623640429543014,0.0,yield_schedule,1
mixed_return_link,100.0,12.0,0.7517514758639865,0.8037782467712217,0.0,0.0,8.94802306312646,0.0,yield_schedule,1
front_main,100.0,12.0,0.7399999999999998,0.7399999999999998,3.8173155364116096,45.80778643693932,406.1563150000512,0.0,sub,3
