case_name,scenario_family,partition,max_depth_map_difference,arrival_time_map_difference,inundated_area_difference,wet_area_iou,wet_area_csi
regime_switch_backwater_or_mixed_yield_schedule,regime_switch_backwater_or_mixed,lower_return_plain,0.0017209750696188797,0.0,0.0,1.0,1.0
regime_switch_backwater_or_mixed_yield_schedule,regime_switch_backwater_or_mixed,unpartitioned,0.011522009598652794,0.0,0.0,1.0,1.0
regime_switch_backwater_or_mixed_yield_schedule,regime_switch_backwater_or_mixed,upper_backwater_plain,0.007287277632053946,0.0,0.0,1.0,1.0
