time,series_id,discharge
0.0,mainstem_right_q,0.0
0.0,exchange_q_total,0.0
0.0,exchange_deta_total,0.0
0.0,exchange_volume_total,0.0
0.11024998873472214,mainstem_right_q,4.375904998967997
0.23180058598518372,mainstem_right_q,4.4022218359079766
0.3658100962638855,mainstem_right_q,4.4298043511365455
0.513555571436882,mainstem_right_q,4.458198119191121
0.676444947719574,mainstem_right_q,4.487667571938054
0.8560304790735245,mainstem_right_q,4.517937949059271
1.0540235042572021,mainstem_right_q,4.548850314134023
1.2723107933998108,mainstem_right_q,4.580108278180927
1.512972503900528,mainstem_right_q,4.611477145666345
1.778302013874054,mainstem_right_q,4.642502641573293
2.0708277821540833,mainstem_right_q,4.671821486765895
2.3933373987674713,mainstem_right_q,4.699386426784446
2.748904228210449,mainstem_right_q,4.725000129226691
3.140916645526886,mainstem_right_q,4.748000567196231
3.573110282421112,mainstem_right_q,4.76701080353197
4.04960373044014,mainstem_right_q,4.780674273393913
4.574937731027603,mainstem_right_q,4.789637623771489
5.154118448495865,mainstem_right_q,4.792962917115475
5.7926651537418365,mainstem_right_q,4.7887672848686345
6.496662825345993,mainstem_right_q,4.778286115102529
7.272820144891739,mainstem_right_q,4.759616548633156
8.097088366746902,mainstem_right_q,4.733461983928193
8.92430528998375,mainstem_right_q,4.702294330023386
9.755063682794571,mainstem_right_q,4.666135586684636
10.589968830347061,mainstem_right_q,4.630845143241675
11.428961306810379,mainstem_right_q,4.594010926891613
12.272262781858444,mainstem_right_q,4.557144021737387
13.119921773672104,mainstem_right_q,4.523098203150393
13.971644967794418,mainstem_right_q,4.489075743666637
14.827468603849411,mainstem_right_q,4.455580167665414
15.0,mainstem_right_q,4.425254582638282
0.11024998873472214,mainstem_right_q,4.375904998967997
0.23180058598518372,mainstem_right_q,4.4022218359079766
0.3658100962638855,mainstem_right_q,4.4298043511365455
0.513555571436882,mainstem_right_q,4.458198119191121
0.676444947719574,mainstem_right_q,4.487667571938054
0.8560304790735245,mainstem_right_q,4.517937949059271
1.0540235042572021,mainstem_right_q,4.548850314134023
1.2723107933998108,mainstem_right_q,4.580108278180927
1.512972503900528,mainstem_right_q,4.611477145666345
1.778302013874054,mainstem_right_q,4.642502641573293
2.0708277821540833,mainstem_right_q,4.671821486765895
2.3933373987674713,mainstem_right_q,4.699386426784446
2.748904228210449,mainstem_right_q,4.725000129226691
3.140916645526886,mainstem_right_q,4.748000567196231
3.573110282421112,mainstem_right_q,4.76701080353197
4.04960373044014,mainstem_right_q,4.780674273393913
4.574937731027603,mainstem_right_q,4.789637623771489
5.154118448495865,mainstem_right_q,4.792962917115475
5.7926651537418365,mainstem_right_q,4.7887672848686345
6.496662825345993,mainstem_right_q,4.778286115102529
7.272820144891739,mainstem_right_q,4.759616548633156
8.097088366746902,mainstem_right_q,4.733461983928193
8.92430528998375,mainstem_right_q,4.702294330023386
9.755063682794571,mainstem_right_q,4.666135586684636
10.589968830347061,mainstem_right_q,4.630845143241675
11.428961306810379,mainstem_right_q,4.594010926891613
12.272262781858444,mainstem_right_q,4.557144021737387
13.119921773672104,mainstem_right_q,4.523098203150393
13.971644967794418,mainstem_right_q,4.489075743666637
14.827468603849411,mainstem_right_q,4.455580167665414
15.0,mainstem_right_q,4.425254582638282
15.0,exchange_q_total,4.797328123756163
15.0,exchange_deta_total,0.58
15.0,exchange_volume_total,71.95992185634243
15.190215855836868,mainstem_right_q,4.4196698214804115
15.399928823113441,mainstem_right_q,4.413527980195448
15.63113734126091,mainstem_right_q,4.406857339863294
15.886044710874557,mainstem_right_q,4.399590593268795
16.1670800447464,mainstem_right_q,4.391640997735618
16.476921498775482,mainstem_right_q,4.382682921297538
16.818521678447723,mainstem_right_q,4.372477266261799
17.195135831832886,mainstem_right_q,4.361408069294813
17.610352903604507,mainstem_right_q,4.349490077428979
18.068129688501358,mainstem_right_q,4.337136486893416
18.57282856106758,mainstem_right_q,4.3237922752381905
19.129259020090103,mainstem_right_q,4.309436896129859
19.742723554372787,mainstem_right_q,4.293991005309175
20.41906812787056,mainstem_right_q,4.277431765291305
21.164737910032272,mainstem_right_q,4.259769222561246
21.986838787794113,mainstem_right_q,4.240815581720743
22.87382224202156,mainstem_right_q,4.220204291998417
23.763494938611984,mainstem_right_q,4.199771966394547
24.655849784612656,mainstem_right_q,4.181070383926104
25.550673753023148,mainstem_right_q,4.164381907435111
26.44771257042885,mainstem_right_q,4.15003192012391
27.346664756536484,mainstem_right_q,4.138356649384978
28.24717965722084,mainstem_right_q,4.129620984775851
29.148867279291153,mainstem_right_q,4.124027821471624
30.0,mainstem_right_q,4.1216684854651735
15.190215855836868,mainstem_right_q,4.4196698214804115
15.399928823113441,mainstem_right_q,4.413527980195448
15.63113734126091,mainstem_right_q,4.406857339863294
15.886044710874557,mainstem_right_q,4.399590593268795
16.1670800447464,mainstem_right_q,4.391640997735618
16.476921498775482,mainstem_right_q,4.382682921297538
16.818521678447723,mainstem_right_q,4.372477266261799
17.195135831832886,mainstem_right_q,4.361408069294813
17.610352903604507,mainstem_right_q,4.349490077428979
18.068129688501358,mainstem_right_q,4.337136486893416
18.57282856106758,mainstem_right_q,4.3237922752381905
19.129259020090103,mainstem_right_q,4.309436896129859
19.742723554372787,mainstem_right_q,4.293991005309175
20.41906812787056,mainstem_right_q,4.277431765291305
21.164737910032272,mainstem_right_q,4.259769222561246
21.986838787794113,mainstem_right_q,4.240815581720743
22.87382224202156,mainstem_right_q,4.220204291998417
23.763494938611984,mainstem_right_q,4.199771966394547
24.655849784612656,mainstem_right_q,4.181070383926104
25.550673753023148,mainstem_right_q,4.164381907435111
26.44771257042885,mainstem_right_q,4.15003192012391
27.346664756536484,mainstem_right_q,4.138356649384978
28.24717965722084,mainstem_right_q,4.129620984775851
29.148867279291153,mainstem_right_q,4.124027821471624
30.0,mainstem_right_q,4.1216684854651735
30.0,exchange_q_total,5.2009490911117755
30.0,exchange_deta_total,0.5796743420800609
30.0,exchange_volume_total,78.01423636667664
30.902758061885834,mainstem_right_q,4.1224526105343235
31.80541044473648,mainstem_right_q,4.126046030108579
32.707578897476196,mainstem_right_q,4.132241412196288
33.60891455411911,mainstem_right_q,4.140757363752189
34.509107649326324,mainstem_right_q,4.150802555638441
35.40795683860779,mainstem_right_q,4.161732298166402
36.305348336696625,mainstem_right_q,4.17286301461613
37.2012602686882,mainstem_right_q,4.183560335950863
38.09575468301773,mainstem_right_q,4.193222651603247
38.98897260427475,mainstem_right_q,4.201311474253784
39.88112473487854,mainstem_right_q,4.207387475018845
40.0,mainstem_right_q,4.210881122362332
30.902758061885834,mainstem_right_q,4.1224526105343235
31.80541044473648,mainstem_right_q,4.126046030108579
32.707578897476196,mainstem_right_q,4.132241412196288
33.60891455411911,mainstem_right_q,4.140757363752189
34.509107649326324,mainstem_right_q,4.150802555638441
35.40795683860779,mainstem_right_q,4.161732298166402
36.305348336696625,mainstem_right_q,4.17286301461613
37.2012602686882,mainstem_right_q,4.183560335950863
38.09575468301773,mainstem_right_q,4.193222651603247
38.98897260427475,mainstem_right_q,4.201311474253784
39.88112473487854,mainstem_right_q,4.207387475018845
40.0,mainstem_right_q,4.210881122362332
40.0,exchange_q_total,4.210881122362332
40.0,exchange_deta_total,0.448476695568326
40.0,exchange_volume_total,42.10881122362332
