time,one_d_volume,two_d_volume,system_volume,system_volume_change,system_mass_error,current_exchange_volume,cumulative_exchange_volume,exchange_count
15.0,654.1712646484375,168.41298374318558,822.5842483916231,82.34361534172888,82.34361534172888,71.95992185634243,71.95992185634243,1
30.0,585.9134521484375,119.78965293082678,705.7031050792643,-34.537527970629924,-34.53752797062987,78.01423636667664,149.97415822301906,2
40.0,549.7868041992188,117.03156988119926,666.818374080418,-73.42225896947619,-73.42225896947616,42.10881122362332,192.08296944664238,3
