link_id,time,dt_exchange,eta_1d,eta_2d,Q_exchange,dV_exchange,cumulative_dV,mass_error,mode,iteration_count
early_link,7.2,7.2,0.82,0.2400000000000001,0.37207354111788066,2.678929496048741,2.678929496048741,0.0,yield_schedule,1
front_main,7.2,7.2,0.24000000000000007,0.24000000000000007,4.607414836007608,33.17338681925478,33.17338681925478,0.0,sub,2
early_link,9.6,2.3999999999999995,0.8434005010695684,0.26559540053136954,0.7735710958057544,1.8565706299338103,4.535500125982551,0.0,yield_schedule,1
front_main,9.6,2.3999999999999995,0.24000000000000007,0.24000000000000007,4.564871339258542,10.955691214220499,44.12907803347528,0.0,sub,2
early_link,16.8,7.200000000000001,0.8523088636852446,0.26848120137185444,0.9154595854102635,6.591309014953898,11.12680914093645,0.0,yield_schedule,1
front_main,16.8,7.200000000000001,0.24000000000000007,0.24000000000000007,4.386612868137266,31.583612650588318,75.7126906840636,0.0,sub,2
early_link,20.0,3.1999999999999993,0.8331691651117233,0.27611554227694785,0.5731906314291136,1.8342100205731633,12.961019161509613,0.0,yield_schedule,1
front_main,20.0,3.1999999999999993,0.24000000000000007,0.24000000000000007,4.327580398540883,13.848257275330823,89.56094795939443,0.0,sub,2
early_link,26.4,6.399999999999999,0.8206118629092262,0.2771868866142829,0.3816801142194791,2.4427527310046657,15.403771892514278,0.0,yield_schedule,1
front_main,26.4,6.399999999999999,0.24000000000000007,0.24000000000000007,4.2805623404088795,27.39559897861682,116.95654693801124,0.0,sub,2
early_link,29.6,3.200000000000003,0.7967913718450638,0.2776499789020149,0.10357180348618097,0.33142977115577943,15.735201663670058,0.0,yield_schedule,1
front_main,29.6,3.200000000000003,0.24000000000000007,0.24000000000000007,4.288150936513146,13.72208299684208,130.67862993485332,0.0,sub,2
early_link,35.2,5.600000000000001,0.7872229757763091,0.2765743668006444,0.03507756290336049,0.1964343522588188,15.931636015928877,0.0,yield_schedule,1
front_main,35.2,5.600000000000001,0.24000000000000007,0.24000000000000007,4.311992030501956,24.147155370810957,154.82578530566428,0.0,sub,2
early_link,40.0,4.799999999999997,0.7651393981206985,0.27452381235599455,0.0,0.0,15.931636015928877,0.0,yield_schedule,1
front_main,40.0,4.799999999999997,0.24000000000000007,0.24000000000000007,4.303107406994832,20.654915553575183,175.48070085923948,0.0,sub,2
