case_name,scenario_family,partition,max_depth_map_difference,arrival_time_map_difference,inundated_area_difference,wet_area_iou,wet_area_csi
early_arrival_pulse_yield_schedule,early_arrival_pulse,arrival_plain,0.024657433785403637,1.9018006837294656,257.1122243948302,0.5242421226345619,0.5242421226345619
early_arrival_pulse_yield_schedule,early_arrival_pulse,unpartitioned,0.4439088168720295,1.6939012939850056,934.9872526871995,0.6509521511427341,0.6509521511427341
