cell_id,x,y,area,partition,max_depth,arrival_time,final_stage,final_depth,final_velocity
0,22.056162887741152,21.510867409381643,5.298129238858962,unpartitioned,0.04347371581849305,0.0,0.24552987870623422,0.04347371581849305,0.09788240238926536
1,28.566666666666674,28.869570016474466,21.712220098846785,unpartitioned,0.021794490789196097,12.968555572996749,0.26049668531064546,0.018596685310645455,0.21877740571565507
2,10.502596577752406,18.78479637488007,7.601762269417975,unpartitioned,0.05076651343197497,0.0,0.24126911000972737,0.05076651343197497,0.019218715705532508
3,115.28452750077695,31.095055029684477,7.488736720780707,unpartitioned,0.0,nan,0.3452845275007769,0.0,0.0
4,27.7,46.14950376759865,28.31471609161207,arrival_plain,0.018853746569714835,16.564051543913127,0.27596082624813906,0.018260826248139073,0.10933072613845787
5,29.099999999999998,37.834503767598655,14.85948051754923,arrival_plain,0.030921436893649956,5.154118448495865,0.28181186441530903,0.02271186441530898,0.04188147842808082
6,20.744229222236335,29.53523163554765,15.308163622507351,unpartitioned,0.019284013970072594,16.564051543913127,0.2529647641973966,0.018887201641826973,0.1712350643606038
7,43.699999999999996,47.120416666666664,62.04318750000016,arrival_plain,0.008537964210809768,nan,0.2817965091383105,0.008096509138310504,0.038853536155022454
8,53.333333333333336,32.20889322916667,12.205970703125104,arrival_plain,0.0034853800492910536,nan,0.2857257787090997,0.0023924453757663833,0.00872368037729739
9,114.62185435895394,16.227356351705918,4.72357046894831,unpartitioned,0.0,nan,0.29462185435895394,0.0,0.0
10,68.71341264511699,12.17440779251587,5.528947828755065,unpartitioned,0.0,nan,0.24871341264511695,0.0,0.0
11,47.300000000000004,27.14681992337165,5.848781609195385,unpartitioned,0.008828163291643432,nan,0.2522208009260134,0.008254134259346735,0.0894951067945678
12,110.92134313681204,18.805555555555557,3.3234163149290907,unpartitioned,0.0,nan,0.29092134313681206,0.0,0.0
13,110.92134313681204,17.202380952380953,3.3234163149292044,unpartitioned,0.0,nan,0.29092134313681206,0.0,0.0
14,89.88768677127239,30.047183287647524,10.661748456449232,unpartitioned,0.0,nan,0.3032210201046057,0.0,0.0
15,77.11977052609822,36.33507350387296,22.520382268008234,arrival_plain,0.0,nan,0.3071197705260982,0.0,0.0
16,116.34407226558194,36.69615805229589,15.401259938706517,unpartitioned,0.0,nan,0.34634407226558195,0.0,0.0
17,25.33333333333334,27.762666666666664,10.575999999999965,unpartitioned,0.02881228482717718,0.0,0.24995440718471754,0.02795440718471756,0.18278597349628395
18,107.86197329784788,29.85031932155636,7.717440325093094,unpartitioned,0.0,nan,0.3211953066311812,0.0,0.0
19,31.8,40.63617043426532,18.77649025877463,arrival_plain,0.027846020423045847,6.496662825345993,0.2825657407466803,0.02076574074668025,0.057362560464728374
20,48.00378294192006,23.174719820475655,7.5163429959361,unpartitioned,0.01545384270392458,0.0,0.2434576256458446,0.01545384270392458,0.06861508278193096
21,96.23484931689195,12.288853735993106,6.815833837201751,unpartitioned,0.0,nan,0.27623484931689196,0.0,0.0
22,59.20000000000001,28.842226562500002,7.247677734375202,unpartitioned,0.0,nan,0.2725333333333333,0.0,0.0
23,13.758463695906897,21.431152228069823,4.74039809941813,unpartitioned,0.04924410261266643,0.0,0.2430025663085733,0.04924410261266643,0.04846537376214641
24,45.505393935226884,17.34978579877588,5.421456258269757,unpartitioned,0.015227867335979334,0.0,0.2407332612712062,0.015227867335979334,0.017683362114822316
25,49.0,28.886819923371647,7.361390804597704,unpartitioned,0.005449120056746026,nan,0.2655303740224292,0.003197040689095876,0.057600264468843074
26,18.077562555569667,27.772564968880985,10.635389813285883,unpartitioned,0.03080753232845823,0.0,0.24555176155069458,0.03080753232845823,0.12133571843608011
27,19.973533837783567,39.542688177603594,34.57678717091193,unpartitioned,0.021431641636903337,13.687654767180163,0.27010744551853755,0.020133911680753985,0.13376987471725035
28,10.044020506753427,21.063344178251015,6.633885438233236,unpartitioned,0.05140753495734263,0.0,0.24145155546409605,0.05140753495734263,0.02196511165200913
29,2.873049624332493,28.293671563691788,13.762029382150743,unpartitioned,0.040722874217119814,0.0,0.240262590508119,0.040722874217119814,0.0028157228349037335
30,17.773533837783567,44.87602151093693,66.82278776400688,unpartitioned,0.012323737901271892,31.665131036238066,0.26009727173905545,0.012323737901271892,0.09668266389535235
31,24.0,34.42933333333333,11.30880000000002,arrival_plain,0.034331905588575684,2.748904228210449,0.2767406584217837,0.022740658421783688,0.11906358211878355
32,10.0,25.111111111111114,5.333333333333343,unpartitioned,0.051925367853093846,0.0,0.24192536785309388,0.051925367853093846,0.02961815328950715
33,21.277562555569666,32.86856496888098,13.552153969262008,unpartitioned,0.021289903732730764,12.249456378813333,0.26861383816527834,0.017336275609708685,0.15211825809511975
34,44.699999999999996,41.787083333333335,75.58368749999988,arrival_plain,0.01546823685095644,13.687654767180163,0.2842010092863333,0.009501009286333295,0.028407324902247743
35,23.0,49.64833333333333,52.91250000000002,arrival_plain,0.010295732042814643,39.5159080422632,0.26329573204281465,0.010295732042814643,0.06607061364953314
36,18.051096393353234,35.000253146484575,19.875884284835962,unpartitioned,0.015698258229964818,23.755043479018386,0.26374935462331806,0.015698258229964818,0.12577495224174143
37,33.70000000000001,27.106903349807798,5.64520708401983,unpartitioned,0.022027557553721794,10.09215879626308,0.25145508552157014,0.02108841885490345,0.15551423428590533
38,27.399999999999995,34.42933333333333,12.722399999999993,arrival_plain,0.032081660666015366,4.574937731027603,0.27950996015331814,0.02210996015331812,0.06567914672007671
39,10.313250128782727,33.79035835718744,27.782105285366185,unpartitioned,0.0022299130480896157,nan,0.24254316317687233,0.0022299130480896157,0.023967917253247054
40,24.0,38.98166666666666,21.468000000000018,arrival_plain,0.03440979616846679,2.748904228210449,0.2772532156213862,0.023253215621386214,0.11109829699118706
41,31.233333333333338,27.106903349807798,6.641420098846822,unpartitioned,0.02515591443251569,0.0,0.2517203582546615,0.0238203582546615,0.1956453167076359
42,35.40000000000001,28.725570016474467,6.950203542009888,unpartitioned,0.016185164816222813,18.00224993227385,0.2622945086991914,0.013561175365858075,0.17380415963219437
43,9.773533837783567,42.894354844270254,102.96092584069879,unpartitioned,0.0038570252276621253,nan,0.24363055906544567,0.0038570252276621253,0.03794653846314584
44,10.666666666666666,27.60233194922539,9.613991695352382,unpartitioned,0.03481244288039054,0.0,0.24214577621372388,0.03481244288039054,0.03332142702152226
45,38.833333333333336,32.225413302591875,13.168988004611151,arrival_plain,0.020663771871273995,10.09215879626308,0.2810483975987467,0.012215064265413411,0.07318546883016849
46,20.318993830162473,14.933743832686575,3.1897067849447325,unpartitioned,0.04241995802877749,0.0,0.24273895185893996,0.04241995802877749,0.04794946292072875
47,102.9417826396594,31.785371250526367,26.33046646573962,unpartitioned,0.0,nan,0.3162751159729927,0.0,0.0
48,51.6,38.985416666666666,32.24250000000018,arrival_plain,0.008800503252694714,nan,0.28481432657693534,0.0032143265769353224,0.005779355308269513
49,83.70846000526724,13.621797307458074,5.623722355138739,unpartitioned,0.0,nan,0.26370846000526726,0.0,0.0
50,56.4048530994855,40.69279484596039,41.52754052658668,arrival_plain,0.0008332741741740035,nan,0.2871727300336089,0.0007678769341233904,0.00021377540086747586
51,52.199999999999996,49.65208333333334,52.828124999999886,arrival_plain,3.6993312996225214e-07,nan,0.2822003692867352,3.692867351912099e-07,1.4582506994786985e-07
52,5.0,47.666666666666664,97.5,unpartitioned,0.005467189219173135,nan,0.24046718921917312,0.005467189219173135,0.007511555999034657
53,14.851096393353236,33.26925176237663,20.835629740088677,unpartitioned,0.0070003401272317745,nan,0.251851436520585,0.0070003401272317745,0.08192462341373265
54,15.410895888903001,29.374896918106383,16.001649984799883,unpartitioned,0.015878219257144027,0.0,0.24462244847938036,0.015878219257144027,0.07642529465448103
55,6.313250128782727,36.521359741295385,40.77221464803962,unpartitioned,0.004442226996912879,nan,0.2407554771256956,0.004442226996912879,0.010322122529598103
56,1.5397162909991595,32.627004897025124,30.02446767448361,unpartitioned,0.02529604916180897,0.0,0.24016909878614146,0.02529604916180897,0.0008727812996014785
57,8.206382957665825,29.896003512917186,21.887898046706994,unpartitioned,0.019270605726362494,0.0,0.24081032201736163,0.019270605726362494,0.015229601437787819
