time,link_id,Q_exchange,deta,dV_exchange,cumulative_dV,eta_1d,eta_2d,mode,iteration_count
0.11024998873472214,early_link,0.37207354111788066,0.58,0.041021103716734515,0.041021103716734515,0.82,0.24000000000000002,strict_global_min_dt,1
0.11024998873472214,front_main,4.375904998967997,0.0,0.4824434768404359,0.4824434768404359,0.24000000000000005,0.24000000000000005,sub,1
0.23180058598518372,early_link,0.36829467684290895,0.5529229442623789,0.044766437934421324,0.08578754165115585,0.8197286696661087,0.26680572540372977,strict_global_min_dt,1
0.23180058598518372,front_main,4.4022218359079766,0.0,0.535092693383638,1.017536170224074,0.24000000000000005,0.24000000000000005,sub,1
0.3658100962638855,early_link,0.36429938691730523,0.552484203426445,0.048819582435619374,0.13460712408677522,0.8194406827290853,0.26695647930264027,strict_global_min_dt,1
0.3658100962638855,front_main,4.4298043511365455,0.0,0.5936359117262707,1.6111720819503446,0.24000000000000005,0.24000000000000005,sub,1
0.513555571436882,early_link,0.360110213965912,0.5520227595056905,0.05320465467704311,0.18781177876381833,0.8191374142964681,0.2671146547907777,strict_global_min_dt,1
0.513555571436882,front_main,4.458198119191121,0.0,0.6586785995352517,2.2698506814855963,0.24000000000000005,0.24000000000000005,sub,1
0.676444947719574,early_link,0.3557715020327551,0.5515253084253868,0.05795139806527195,0.24576317682909027,0.8188217935108003,0.2672964850854135,strict_global_min_dt,1
0.676444947719574,front_main,4.487667571938054,0.0,0.7309933717570523,3.0008440532426484,0.24000000000000005,0.24000000000000005,sub,1
0.8560304790735245,early_link,0.3513507059769579,0.5510045849108766,0.06309750322445762,0.3088606800535479,0.8184984070914133,0.26749382218053674,strict_global_min_dt,1
0.8560304790735245,front_main,4.517937949059271,0.0,0.8113562872059865,3.812200340448635,0.24000000000000005,0.24000000000000005,sub,1
1.0540235042572021,early_link,0.3469545944217634,0.5504700448615093,0.06869458975094088,0.3775552698044888,0.8181746800740558,0.2677046352125465,strict_global_min_dt,1
1.0540235042572021,front_main,4.548850314134023,0.0,0.9006406348031176,4.712840975251752,0.24000000000000005,0.24000000000000005,sub,1
1.2723107933998108,early_link,0.3427433241739436,0.5499553416930396,0.07481651110565647,0.45237178091014524,0.8178618976048061,0.26790655591176654,strict_global_min_dt,1
1.2723107933998108,front_main,4.580108278180927,0.0,0.9997794200237354,5.712620395275487,0.24000000000000005,0.24000000000000005,sub,1
1.512972503900528,early_link,0.3389537935000617,0.549451989674104,0.08157319972443172,0.533944980634577,0.8175768625168574,0.2681248728427533,strict_global_min_dt,1
1.512972503900528,front_main,4.611477145666345,0.0,1.1098059778110274,6.822426373086515,0.24000000000000005,0.24000000000000005,sub,1
1.778302013874054,early_link,0.33593635763709173,0.5489839201106871,0.08913382915414073,0.6230788097887177,0.8173444384620302,0.2683605183513431,strict_global_min_dt,1
1.778302013874054,front_main,4.642502641573293,0.0,1.2317929509394419,8.054219324025956,0.24000000000000005,0.24000000000000005,sub,1
2.0708277821540833,early_link,0.33420091610836644,0.5485862496288834,0.09776237974448951,0.7208411895332072,0.8172005698794411,0.26861432025055776,strict_global_min_dt,1
2.0708277821540833,front_main,4.671821486765895,0.0,1.366628169683342,9.420847493709298,0.24000000000000005,0.24000000000000005,sub,1
2.3933373987674713,early_link,0.3344803192790181,0.5483067416967548,0.10787311953539977,0.828714309068607,0.8171961193992977,0.26888937770254295,strict_global_min_dt,1
2.3933373987674713,front_main,4.699386426784446,0.0,1.5155973148204112,10.936444808529709,0.24000000000000005,0.24000000000000005,sub,1
2.748904228210449,early_link,0.33781530728558756,0.5482128454082025,0.12011591774884169,0.9488302268174487,0.8174014999752952,0.26918865456709273,strict_global_min_dt,1
2.748904228210449,front_main,4.725000129226691,0.0,1.6800533150667956,12.616498123596504,0.24000000000000005,0.24000000000000005,sub,1
3.140916645526886,early_link,0.34562744225429565,0.5483863885035387,0.1354902491290036,1.0843204759464522,0.8179092180161248,0.26952282951258605,strict_global_min_dt,1
3.140916645526886,front_main,4.748000567196231,0.0,1.8612751797664073,14.47777330336291,0.24000000000000005,0.24000000000000005,sub,1
3.573110282421112,early_link,0.3597671059360572,0.548940813328999,0.15548905394941487,1.2398095298958671,0.8188334192548479,0.26989260592584885,strict_global_min_dt,1
3.573110282421112,front_main,4.76701080353197,0.0,2.060271736292549,16.538045039655458,0.24000000000000005,0.24000000000000005,sub,1
4.04960373044014,early_link,0.38243350208489124,0.5499814430840427,0.18222705804642186,1.422036587942289,0.8203003520057314,0.27031890892168864,strict_global_min_dt,1
4.04960373044014,front_main,4.780674273393913,0.0,2.2779599683853258,18.816005008040783,0.24000000000000005,0.24000000000000005,sub,1
4.574937731027603,early_link,0.41584771640945367,0.5516124708496122,0.21845894449653924,1.6404955324388282,0.8224254789806548,0.27081300813104264,strict_global_min_dt,1
4.574937731027603,front_main,4.789637623771489,0.0,2.516159494260108,21.33216450230089,0.24000000000000005,0.24000000000000005,sub,1
5.154118448495865,early_link,0.461587914218528,0.553877147354563,0.2673428193317655,1.9078383517705937,0.8252766927083334,0.2713995453537705,strict_global_min_dt,1
5.154118448495865,front_main,4.792962917115475,0.0,2.7759917011337136,24.108156203434604,0.24000000000000005,0.24000000000000005,sub,1
5.7926651537418365,early_link,0.519697258707602,0.556710578637298,0.3318509722731026,2.239689324043696,0.8288329669407436,0.2721223883034456,strict_global_min_dt,1
5.7926651537418365,front_main,4.7887672848686345,0.0,3.057851571942564,27.166007775377167,0.24000000000000005,0.24000000000000005,sub,1
6.496662825345993,early_link,0.5879917997312623,0.5600281158620095,0.4139448579331461,2.6536341819768423,0.8329573358808244,0.27292922001881487,strict_global_min_dt,1
6.496662825345993,front_main,4.778286115102529,0.0,3.363902299290651,30.529910074667818,0.24000000000000005,0.24000000000000005,sub,1
7.21576201952941,early_link,0.662091521105286,0.5634939047661065,0.4761094793024839,3.1297436612793263,0.8374008905319941,0.27390698576588757,strict_global_min_dt,1
7.21576201952941,front_main,4.759616548633156,0.0,3.4226364247441583,33.95254649941197,0.24000000000000005,0.24000000000000005,sub,1
7.934861213712827,early_link,0.7306253167462411,0.5665431177311065,0.5253920765222256,3.655135737801552,0.8415081614539736,0.274965043722867,strict_global_min_dt,1
7.934861213712827,front_main,4.735348069822671,0.0,3.4051849811874813,37.357731480599455,0.24000000000000005,0.24000000000000005,sub,1
8.653960407896244,early_link,0.7882541900821747,0.5689529576612384,0.5668329528997944,4.221968690701346,0.8449683416457403,0.27601538398450187,strict_global_min_dt,1
8.653960407896244,front_main,4.708950316701043,0.0,3.3862023781894695,40.74393385878892,0.24000000000000005,0.24000000000000005,sub,1
9.373059602079662,early_link,0.833195345140332,0.5706129015138883,0.5991501012877873,4.821118791989134,0.8476789792378744,0.277066077723986,strict_global_min_dt,1
9.373059602079662,front_main,4.6779880443474,0.0,3.3639374330898772,44.1078712918788,0.24000000000000005,0.24000000000000005,sub,1
