case_name,scenario_family,link_id,link_type,exchange_event_count,peak_Q_exchange,cumulative_exchange_volume,sign_flip_count,mean_deta,first_exchange_time,link_mass_closure_error
frontal_basin_fill_strict_global_min_dt,frontal_basin_fill,front_main,frontal_direct,978,7.28020481759441,517.5284346426727,0,0.0,0.11024998873472214,0.0
