time,link_id,Q_exchange,deta,dV_exchange,cumulative_dV,eta_1d,eta_2d,mode,iteration_count
0.11024998873472214,front_main,6.529349442756784,0.0,0.7198607025089997,0.7198607025089997,0.38000000000000006,0.38000000000000006,sub,1
0.23180058598518372,front_main,6.588166549741841,0.0,0.8007955789066336,1.5206562814156332,0.38000000000000006,0.38000000000000006,sub,1
0.31294303616242014,front_main,6.64944702897226,0.0,0.5395524242545543,2.0602087056701874,0.38000000000000006,0.38000000000000006,sub,1
0.3934728929881733,front_main,6.687411015863413,0.0,0.538536251642445,2.5987449573126327,0.38000000000000006,0.38000000000000006,sub,1
0.473374261979312,front_main,6.723704484913457,0.0,0.5372331930364442,3.135978150349077,0.38000000000000006,0.38000000000000006,sub,1
0.5528911727865524,front_main,6.7576801459802285,0.0,0.5373498494317693,3.673327999780846,0.38000000000000006,0.38000000000000006,sub,1
0.6320439859143814,front_main,6.789479268296585,0.0,0.5374063837587485,4.210734383539594,0.38000000000000006,0.38000000000000006,sub,1
0.710858962520965,front_main,6.819900436179502,0.0,0.5375102933367171,4.748244676876311,0.38000000000000006,0.38000000000000006,sub,1
0.7893603472702643,front_main,6.848994072740018,0.0,0.5376555188498341,5.285900195726145,0.38000000000000006,0.38000000000000006,sub,1
0.8675640558118267,front_main,6.876465391317119,0.0,0.5377650952587051,5.8236652909848505,0.38000000000000006,0.38000000000000006,sub,1
0.9454851825729824,front_main,6.902520342492077,0.0,0.537852162578781,6.361517453563631,0.38000000000000006,0.38000000000000006,sub,1
1.0231413530194577,front_main,6.927495367516537,0.0,0.5379627610270324,6.899480214590664,0.38000000000000006,0.38000000000000006,sub,1
1.100547887341064,front_main,6.951291871332305,0.0,0.538075412817786,7.43755562740845,0.38000000000000006,0.38000000000000006,sub,1
1.17771663440416,front_main,6.973874228744368,0.0,0.538165136407819,7.97572076381627,0.38000000000000006,0.38000000000000006,sub,1
1.2546601700941282,front_main,6.995443653094137,0.0,0.5382541683890099,8.51397493220528,0.38000000000000006,0.38000000000000006,sub,1
1.3313911974317616,front_main,7.016129576972395,0.0,0.5383548303750468,9.052329762580326,0.38000000000000006,0.38000000000000006,sub,1
1.4079203416531179,front_main,7.035485668608088,0.0,0.5384196974001935,9.59074945998052,0.38000000000000006,0.38000000000000006,sub,1
1.4842568674859007,front_main,7.0540402275469285,0.0,0.5384809240556254,10.129230384036145,0.38000000000000006,0.38000000000000006,sub,1
1.5604140338073689,front_main,7.070690796090751,0.0,0.5384837749655575,10.667714159001703,0.38000000000000006,0.38000000000000006,sub,1
1.6364000573006987,front_main,7.0869039240998895,0.0,0.5385056480716256,11.206219807073328,0.38000000000000006,0.38000000000000006,sub,1
1.7122331534492101,front_main,7.101947308261469,0.0,0.5385626530690538,11.744782460142382,0.38000000000000006,0.38000000000000006,sub,1
1.7879179302832071,front_main,7.116158689944303,0.0,0.5385848823637429,12.283367342506125,0.38000000000000006,0.38000000000000006,sub,1
1.863465606702718,front_main,7.129598215208314,0.0,0.53862457896368,12.821991921469804,0.38000000000000006,0.38000000000000006,sub,1
1.938884220781333,front_main,7.142493829332422,0.0,0.5386769856733113,13.360668907143115,0.38000000000000006,0.38000000000000006,sub,1
2.0141811872639694,front_main,7.1548837801154725,0.0,0.5387410441785135,13.899409951321628,0.38000000000000006,0.38000000000000006,sub,1
2.089361797706597,front_main,7.166757691826617,0.0,0.5388012181659217,14.43821116948755,0.38000000000000006,0.38000000000000006,sub,1
2.1644309528986025,front_main,7.177591652887018,0.0,0.538815741695419,14.97702691118297,0.38000000000000006,0.38000000000000006,sub,1
2.239393604595563,front_main,7.187643655921537,0.0,0.5388048279007146,15.515831739083684,0.38000000000000006,0.38000000000000006,sub,1
2.31425934399167,front_main,7.197404481320872,0.0,0.5388390082269409,16.054670747310624,0.38000000000000006,0.38000000000000006,sub,1
2.3890353897166654,front_main,7.206701294554628,0.0,0.5388886255279997,16.593559372838623,0.38000000000000006,0.38000000000000006,sub,1
