time,dt_exchange,mode
0.009484489854498682,0.009484489854498682,strict_global_min_dt
0.01896931180172238,0.009484821947223696,strict_global_min_dt
0.02845415480387879,0.00948484300215641,strict_global_min_dt
0.037938772400957124,0.009484617597078335,strict_global_min_dt
0.04742295298620294,0.009484180585245819,strict_global_min_dt
0.056906623083664204,0.009483670097461261,strict_global_min_dt
0.06638971636416151,0.009483093280497304,strict_global_min_dt
0.0758721710293615,0.009482454665199994,strict_global_min_dt
0.08535386317406941,0.009481692144707912,strict_global_min_dt
0.0948347740892729,0.009480910915203491,strict_global_min_dt
0.10431487234331116,0.009480098254038255,strict_global_min_dt
0.11379408569415933,0.00947921335084817,strict_global_min_dt
0.12327252187057777,0.009478436176418442,strict_global_min_dt
0.13275026491256475,0.00947774304198698,strict_global_min_dt
0.1422273286948431,0.009477063782278361,strict_global_min_dt
0.15170372805507013,0.009476399360227011,strict_global_min_dt
0.16117946233577565,0.009475734280705528,strict_global_min_dt
0.17065452138635678,0.00947505905058113,strict_global_min_dt
0.1801289004113911,0.009474379025034313,strict_global_min_dt
0.18960261028082673,0.009473709869435631,strict_global_min_dt
0.19907565007083078,0.00947303979000405,strict_global_min_dt
0.20854800417276162,0.009472354101930841,strict_global_min_dt
0.2180197046503553,0.009471700477593686,strict_global_min_dt
0.22749079137597705,0.009471086725621747,strict_global_min_dt
0.236961286657209,0.00947049528123195,strict_global_min_dt
0.24643119149723536,0.009469904840026355,strict_global_min_dt
0.255900484209545,0.009469292712309618,strict_global_min_dt
0.2653691031013826,0.009468618891837643,strict_global_min_dt
0.27483701820164463,0.009467915100262014,strict_global_min_dt
0.28430420194345873,0.0094671837418141,strict_global_min_dt
0.29377062728104625,0.009466425337587514,strict_global_min_dt
0.30323628412198983,0.009465656840943582,strict_global_min_dt
0.3127011708000255,0.009464886678035689,strict_global_min_dt
0.32216530170072577,0.009464130900700252,strict_global_min_dt
0.3316287134208149,0.009463411720089132,strict_global_min_dt
0.34109144869032154,0.009462735269506639,strict_global_min_dt
0.3505535412488128,0.009462092558491286,strict_global_min_dt
0.36001500702020195,0.009461465771389121,strict_global_min_dt
0.36947585370380787,0.009460846683605917,strict_global_min_dt
0.37893609172215326,0.00946023801834539,strict_global_min_dt
0.38839574596123905,0.00945965423908579,strict_global_min_dt
0.3978548428199686,0.009459096858729532,strict_global_min_dt
0.4073134001162294,0.009458557296260828,strict_global_min_dt
0.41677143029972863,0.009458030183499222,strict_global_min_dt
0.42622893936757555,0.009457509067846925,strict_global_min_dt
0.4356859137393952,0.009456974371819638,strict_global_min_dt
0.4451423385182947,0.00945642477889952,strict_global_min_dt
0.4545982078632046,0.009455869344909884,strict_global_min_dt
0.46405352571923114,0.009455317856026546,strict_global_min_dt
0.47350829844806763,0.009454772728836491,strict_global_min_dt
0.4829625315284675,0.009454233080399888,strict_global_min_dt
0.492416227238853,0.009453695710385457,strict_global_min_dt
0.5018693678552869,0.00945314061643393,strict_global_min_dt
0.511321938195183,0.009452570339896105,strict_global_min_dt
0.5207739246272701,0.009451986432087112,strict_global_min_dt
0.5302253150916995,0.009451390464429332,strict_global_min_dt
0.5396760984117439,0.009450783320044454,strict_global_min_dt
0.5491262654663541,0.009450167054610215,strict_global_min_dt
0.5585758109304593,0.009449545464105147,strict_global_min_dt
0.568024734098923,0.009448923168463685,strict_global_min_dt
0.5774730363995113,0.009448302300588352,strict_global_min_dt
0.5869207221685614,0.009447685769050085,strict_global_min_dt
0.5963677998193773,0.009447077650815872,strict_global_min_dt
0.6058142800146712,0.009446480195293927,strict_global_min_dt
0.6152601741204473,0.00944589410577612,strict_global_min_dt
0.6247054936856201,0.009445319565172805,strict_global_min_dt
0.6341502502735279,0.009444756587907777,strict_global_min_dt
0.6435944553501505,0.00944420507662258,strict_global_min_dt
0.6530381197503456,0.009443664400195173,strict_global_min_dt
0.662481251227949,0.00944313147760334,strict_global_min_dt
0.6719238545120146,0.009442603284065654,strict_global_min_dt
