time,one_d_volume,two_d_volume,system_volume,system_volume_change,system_mass_error,current_exchange_volume,cumulative_exchange_volume,exchange_count
2.0,686.479736328125,58.70923915017309,745.1889754782981,4.746078596044519,4.746078596044526,9.807265238448592,9.807265238448592,1
4.0,686.5250244140625,57.18447638733009,743.7095008013926,3.2666039191390226,3.2666039191390155,9.8731271605497,19.680392398998293,2
6.0,684.0071411132812,57.620103383247425,741.6272444965286,1.1843476142751044,1.1843476142751115,10.053376146815486,29.73376854581378,3
8.0,678.06689453125,58.675957964315224,736.7428524955652,-3.7000443866883472,-3.700044386688319,10.443897039499252,40.177665585313036,4
10.0,670.6672973632812,60.18083200430786,730.8481293675891,-9.594767514664461,-9.594767514664454,10.747775575552753,50.92544116086579,5
12.0,662.6464233398438,61.864522780414795,724.5109461202585,-15.931950761995026,-15.93195076199504,10.798280170346779,61.723721331212566,6
14.0,654.391845703125,63.504738043499984,717.896583746625,-22.546313135628587,-22.546313135628566,10.635212871667047,72.35893420287961,7
16.0,646.1315307617188,64.96663294848588,711.0981637102046,-29.34473317204894,-29.344733172048905,10.354198151420716,82.71313235430033,8
18.0,637.9815673828125,66.19538468004707,704.1769520628595,-36.265944819394,-36.26594481939401,10.035798913442283,92.7489312677426,9
20.0,629.9775390625,67.18913254465414,697.1666716071542,-43.27622527509943,-43.276225275099364,9.726710210326349,102.47564147806895,10
22.0,622.1119384765625,67.96818400842905,690.0801224849915,-50.36277439726202,-50.362774397262,9.461657624400063,111.93729910246901,11
24.0,614.3712768554688,68.55555322549156,682.9268300809604,-57.516066801293256,-57.516066801293164,9.237587078138802,121.17488618060781,12
26.0,606.7354125976562,68.97424773349117,675.7096603311475,-64.73323655110616,-64.73323655110607,9.05165567937367,130.2265418599815,13
28.0,599.1672973632812,69.24505222946789,668.4123495927491,-72.03054728950443,-72.0305472895044,8.902998011485877,139.1295398714674,14
30.0,591.675537109375,69.38727919409058,661.0628163034655,-79.38008057878798,-79.38008057878801,8.782283338399113,147.9118232098665,15
32.0,584.2379760742188,69.42867772191504,653.6666537961338,-86.77624308611979,-86.77624308611973,8.693772872406457,156.60559608227297,16
34.0,576.8042602539062,69.42368333187547,646.2279435857818,-94.21495329647186,-94.21495329647178,8.645333411672262,165.25092949394522,17
36.0,569.3914794921875,69.40042850734355,638.7919079995311,-101.65098888272252,-101.65098888272246,8.623594310929,173.87452380487423,18
38.0,562.0033569335938,69.3783548182086,631.3817117518024,-109.06118513045121,-109.06118513045112,8.610401510881472,182.4849253157557,19
40.0,554.6634521484375,69.3579864292068,624.0214385776443,-116.42145830460927,-116.42145830460925,8.585364567564817,191.07028988332053,20
