t,stage_ref,stage_case,diff,threshold,ref_crossing_time,case_crossing_time,arrival_time_diff
0.0,0.82,0.82,0.0,0.8332396738869803,7.858702016522562,7.633569590160157,-0.22513242636240527
0.5,0.8185632448950639,0.8185332186511131,-3.002624395087583e-05,0.8332396738869803,7.858702016522562,7.633569590160157,-0.22513242636240527
1.0,0.8172498829096774,0.8171179047052545,-0.0001319782044229001,0.8332396738869803,7.858702016522562,7.633569590160157,-0.22513242636240527
1.5,0.8160958152143012,0.8158009568886414,-0.00029485832565978587,0.8332396738869803,7.858702016522562,7.633569590160157,-0.22513242636240527
2.0,0.8151627277834463,0.8146518979753766,-0.0005108298080697127,0.8332396738869803,7.858702016522562,7.633569590160157,-0.22513242636240527
2.5,0.814506518580277,0.814043460313119,-0.0004630582671579786,0.8332396738869803,7.858702016522562,7.633569590160157,-0.22513242636240527
3.0,0.8141954056429143,0.8137788108234573,-0.0004165948194569946,0.8332396738869803,7.858702016522562,7.633569590160157,-0.22513242636240527
3.5,0.8142879110782882,0.8138880544117342,-0.00039985666655406593,0.8332396738869803,7.858702016522562,7.633569590160157,-0.22513242636240527
4.0,0.8148660248027271,0.8145546231951032,-0.0003114016076238846,0.8332396738869803,7.858702016522562,7.633569590160157,-0.22513242636240527
4.5,0.8159867939615851,0.8159440854571679,-4.270850441723262e-05,0.8332396738869803,7.858702016522562,7.633569590160157,-0.22513242636240527
5.0,0.8176534826890871,0.8179092432127808,0.0002557605236936933,0.8332396738869803,7.858702016522562,7.633569590160157,-0.22513242636240527
5.5,0.8197991365781093,0.8204016204833324,0.0006024839052231057,0.8332396738869803,7.858702016522562,7.633569590160157,-0.22513242636240527
6.0,0.82230905930438,0.823366710117885,0.0010576508135049512,0.8332396738869803,7.858702016522562,7.633569590160157,-0.22513242636240527
6.5,0.825088249953403,0.8262444406552588,0.001156190701855797,0.8332396738869803,7.858702016522562,7.633569590160157,-0.22513242636240527
7.0,0.8281089905517856,0.8293535914504456,0.0012446008986600754,0.8332396738869803,7.858702016522562,7.633569590160157,-0.22513242636240527
7.5,0.8311075718438693,0.8325994535909845,0.0014918817471152312,0.8332396738869803,7.858702016522562,7.633569590160157,-0.22513242636240527
8.0,0.83407954014193,0.8358816419328962,0.0018021017909661818,0.8332396738869803,7.858702016522562,7.633569590160157,-0.22513242636240527
8.5,0.8367761445183403,0.8383082390808388,0.0015320945624985871,0.8332396738869803,7.858702016522562,7.633569590160157,-0.22513242636240527
9.0,0.8393430256151148,0.8405904954533908,0.0012474698382760607,0.8332396738869803,7.858702016522562,7.633569590160157,-0.22513242636240527
9.5,0.841392827352224,0.8426809872814612,0.0012881599292372536,0.8332396738869803,7.858702016522562,7.633569590160157,-0.22513242636240527
10.0,0.8431842707735867,0.8445465224129812,0.0013622516393945183,0.8332396738869803,7.858702016522562,7.633569590160157,-0.22513242636240527
10.5,0.8445798215583378,0.8455429639625035,0.0009631424041657288,0.8332396738869803,7.858702016522562,7.633569590160157,-0.22513242636240527
11.0,0.8455148256040116,0.8462820855747828,0.0007672599707712058,0.8332396738869803,7.858702016522562,7.633569590160157,-0.22513242636240527
11.5,0.846252056159036,0.8467586716011526,0.0005066154421166091,0.8332396738869803,7.858702016522562,7.633569590160157,-0.22513242636240527
12.0,0.8463855806402598,0.8469516890389579,0.0005661083986980842,0.8332396738869803,7.858702016522562,7.633569590160157,-0.22513242636240527
12.5,0.846363599277922,0.8466741680725058,0.0003105687945837987,0.8332396738869803,7.858702016522562,7.633569590160157,-0.22513242636240527
13.0,0.8459748596147181,0.8461275620581583,0.00015270244344023354,0.8332396738869803,7.858702016522562,7.633569590160157,-0.22513242636240527
13.5,0.8453337751308796,0.8453483219292709,1.4546798391301685e-05,0.8332396738869803,7.858702016522562,7.633569590160157,-0.22513242636240527
14.0,0.8445163998578785,0.844311169215611,-0.00020523064226751764,0.8332396738869803,7.858702016522562,7.633569590160157,-0.22513242636240527
14.5,0.8434048185195692,0.8431832968377186,-0.0002215216818505228,0.8332396738869803,7.858702016522562,7.633569590160157,-0.22513242636240527
15.0,0.8422117229409116,0.8418498396400466,-0.0003618833008650624,0.8332396738869803,7.858702016522562,7.633569590160157,-0.22513242636240527
15.5,0.840804940149834,0.8403102427279207,-0.000494697421913326,0.8332396738869803,7.858702016522562,7.633569590160157,-0.22513242636240527
16.0,0.8393194411176681,0.838583128792899,-0.0007363123247691172,0.8332396738869803,7.858702016522562,7.633569590160157,-0.22513242636240527
