time,one_d_volume,two_d_volume,system_volume,system_volume_change,system_mass_error,current_exchange_volume,cumulative_exchange_volume,exchange_count
0.11024999618530273,1267.0194091796875,4884.9464837829855,6151.965892962673,-0.12911414008976863,-0.12911414008976863,0.41011768996342635,0.41011768996342635,1
0.2318006157875061,1266.81640625,4885.003545241538,6151.819951491538,-0.2750556112250706,-0.2750556112250706,0.45509266511333263,0.8652103550767589,2
0.36581017076969147,1266.589111328125,4885.804398091023,6152.393509419148,0.2985023163855658,0.2985023163855658,0.5051138402203734,1.3703241952971323,3
0.5135556906461716,1266.3341064453125,4886.697322214089,6153.031428659401,0.9364215566383791,0.9364215566383791,0.5607613697640242,1.9310855650611565,4
0.6764451265335083,1266.0482177734375,4887.692077695157,6153.740295468595,1.6452883658321298,1.6452883658321298,0.6226413621298635,2.55372692719102,5
0.849803960316841,1265.738525390625,4888.761223516631,6154.499748907256,2.4047418044929145,2.4047418044929145,0.6674699277599275,3.2211968549509478,6
1.0231125973470865,1265.4232177734375,4889.8402508079735,6155.263468581411,3.168461478648169,3.168461478648169,0.6719804987903479,3.8931773537412955,7
1.1963714972266473,1265.102783203125,4890.929099083263,6156.031882286388,3.9368751836254887,3.9368751836254887,0.6760675127100544,4.56924486645135,8
1.369581580780804,1264.777587890625,4892.027712531401,6156.805300422026,4.710293319263656,4.710293319263656,0.6797277447382588,5.248972611189609,9
1.5427441322435265,1264.4481201171875,4893.135699589115,6157.583819706302,5.4888126035393725,5.4888126035393725,0.6830154414273216,5.931988052616931,10
1.7158609000628902,1264.1143798828125,4894.251879149505,6158.366259032317,6.271251929554637,6.271251929554637,0.6859446394147062,6.617932692031637,11
1.8889346971908956,1263.777099609375,4895.37566714772,6159.152766757095,7.057759654332585,7.057759654332585,0.688525797423038,7.306458489454675,12
2.0619674903506784,1263.4364013671875,4896.505956366836,6159.942357734023,7.847350631260269,7.847350631260269,0.6907989273799403,7.997257416834615,13
2.234961667558446,1263.09228515625,4897.6420110640065,6160.7342962202565,8.639289117493718,8.639289117493718,0.6927756426853412,8.690033059519957,14
2.4079196721496787,1262.74560546875,4898.78327592149,6161.52888139024,9.43387428747701,9.43387428747701,0.6944650771549319,9.384498136674889,15
2.5808435923855777,1262.3961181640625,4899.929255300065,6162.325373464128,10.230366361364759,10.230366361364759,0.6958750641408804,10.08037320081577,16
2.7537347125100853,1262.0445556640625,4901.079260562353,6163.123816226415,11.028809123652536,11.028809123652536,0.6970440384314601,10.77741723924723,17
2.9265954891256394,1261.69091796875,4902.2329390240775,6163.9238569928275,11.828849890064703,11.828849890064703,0.6979604580874895,11.47537769733472,18
3.0994284150004385,1261.33544921875,4903.389829776995,6164.725278995745,12.63027189298191,12.63027189298191,0.6986735100392394,12.174051207373958,19
3.272235917715683,1260.9783935546875,4904.549558482613,6165.527952037301,13.432944934537772,13.432944934537772,0.6991426523955703,12.873193859769529,20
3.4450202018466065,1260.6201171875,4905.7124334229175,6166.3325506104175,14.237543507654664,14.237543507654664,0.699439318538823,13.572633178308353,21
3.617783569205169,1260.2607421875,4906.877617186923,6167.138359374423,15.043352271660297,15.043352271660297,0.6995381165260283,14.272171294834381,22
3.790528160637732,1259.900390625,4908.043975417375,6167.944366042375,15.849358939612102,15.849358939612102,0.6994449548264978,14.97161624966088,23
3.963255897511375,1259.539306640625,4909.2100334741635,6168.7493401147885,16.654333012025745,16.654333012025745,0.6991971793682838,15.670813429029163,24
4.135968584767943,1259.1781005859375,4910.375837931302,6169.55393851724,17.458931414476865,17.458931414476865,0.6987685672419378,16.3695819962711,25
4.308667858964496,1258.8165283203125,4911.540355717987,6170.3568840382995,18.261876935536748,18.261876935536748,0.6981967897280574,17.06777878599916,26
4.4813552182782725,1258.4547119140625,4912.703057341114,6171.157769255176,19.062762152413598,19.062762152413598,0.6975029013768225,17.765281687375982,27
4.654032059768545,1258.0931396484375,4913.863352695842,6171.9564923442795,19.861485241516675,19.861485241516675,0.6966593372004571,18.46194102457644,28
4.826699815681108,1257.731689453125,4915.021265575044,6172.752955028169,20.657947925406006,20.657947925406006,0.6956887203091084,19.157629744885547,29
4.9993602542595434,1257.3707275390625,4916.177110230947,6173.547837770009,21.452830667246417,21.452830667246417,0.6945969286999443,19.85222667358549,30
5.172014981003078,1257.010498046875,4917.330733729736,6174.341231776611,22.24622467384779,22.24622467384779,0.6933865505885373,20.54561322417403,31
5.344665136731198,1256.650634765625,4918.481766079988,6175.132400845613,23.037393742850327,23.037393742850327,0.6920608122807085,21.237674036454738,32
5.5173115615157124,1256.2919921875,4919.629892148046,6175.921884335546,23.826877232782863,23.826877232782863,0.6906542057983459,21.928328242253084,33
5.689954144517609,1255.934326171875,4920.775073730383,6176.709399902258,24.614392799495363,24.614392799495363,0.6891357900072508,22.617464032260333,34
5.862593124757428,1255.5780029296875,4921.917389723998,6177.4953926536855,25.400385550922692,25.400385550922692,0.6875134219989768,23.30497745425931,35
6.035229723935113,1255.222900390625,4923.056846039033,6178.279746429658,26.184739326895397,26.184739326895397,0.6858247111072455,23.990802165366553,36
6.207865019990871,1254.8692626953125,4924.193399862678,6179.062662557991,26.96765545522794,26.96765545522794,0.684059621343502,24.674861786710053,37
6.380499656740373,1254.5172119140625,4925.327042671616,6179.844254585679,27.749247482915962,27.749247482915962,0.682213505556619,25.35707529226667,38
6.553134656922299,1254.166748046875,4926.4577138064415,6180.6244618533165,28.52945475055367,28.52945475055367,0.6803083230608791,26.03738361532755,39
6.725771352228734,1253.818115234375,4927.585336611826,6181.403451846201,29.308444743438486,29.308444743438486,0.6783466303212355,26.715730245648786,40
6.898413379882589,1253.471435546875,4928.709882764948,6182.181318311823,30.086311209060113,30.086311209060113,0.6763085378292985,27.392038783478085,41
7.071063791919149,1253.126953125,4929.831356736008,6182.958309861008,30.86330275824548,30.86330275824548,0.6742502491133909,28.066289032591477,42
7.243722075805042,1252.784423828125,4930.949624657587,6183.734048485712,31.639041382949472,31.639041382949472,0.6721295405622515,28.73841857315373,43
7.416387887612256,1252.444091796875,4932.064615664031,6184.508707460906,32.413700358143615,32.413700358143615,0.6699575595317024,29.408376132685433,44
7.589062263408406,1252.1060791015625,4933.176232934564,6185.282312036126,33.18730493336352,33.18730493336352,0.667741498449674,30.07611763113511,45
7.761743785842497,1251.7705078125,4934.284364813643,6186.054872626143,33.95986552338036,33.95986552338036,0.6654705762225597,30.74158820735767,46
7.934427119216883,1251.437255859375,4935.388849773297,6186.826105632672,34.731098529909104,34.731098529909104,0.6631376860930145,31.404725893450685,47
8.107114871960446,1251.106689453125,4936.489554964909,6187.596244418034,35.50123731527128,35.50123731527128,0.6607843959600587,32.065510289410746,48
8.27980979194497,1250.77880859375,4937.586381903416,6188.365190497166,36.27018339440292,36.27018339440292,0.6583837464442056,32.723894035854954,49
8.45251393864347,1250.45361328125,4938.679265953658,6189.132879234908,37.03787213214491,37.03787213214491,0.6559877290289682,33.37988176488392,50
8.625232850013626,1250.13134765625,4939.768145056398,6189.899492712648,37.80448560988498,37.80448560988498,0.6535673250758878,34.03344908995981,51
8.797973719979147,1249.8116455078125,4940.853049380843,6190.6646948886555,38.56968778589271,38.56968778589271,0.6511507751146668,34.684599865074475,52
8.970737425303302,1249.4949951171875,4941.933918080949,6191.428913198137,39.333906095374005,39.333906095374005,0.6487095751645764,35.33330944023905,53
9.143524195900774,1249.1812744140625,4943.010741721948,6192.19201613601,40.09700903324756,40.09700903324756,0.6462584251538497,35.9795678653929,54
9.316334275278548,1248.8707275390625,4944.083460326826,6192.954187865888,40.85918076312555,40.85918076312555,0.6437995499028236,36.623367415295725,55
9.489159495790771,1248.5631103515625,4945.151995041142,6193.715105392705,41.62009828994178,41.62009828994178,0.6412727191505673,37.26464013444629,56
9.661998254120583,1248.258544921875,4946.216323805818,6194.474868727693,42.37986162493053,42.37986162493053,0.638726790289342,37.90336692473563,57
9.834852244331259,1247.9573974609375,4947.276398076022,6195.233795536959,43.13878843419661,43.13878843419661,0.6361870875115305,38.53955401224716,58
10.007721723992077,1247.6593017578125,4948.332197392979,6195.991499150791,43.89649204802845,43.89649204802845,0.6336388115934443,39.1731928238406,59
10.180607476490648,1247.364501953125,4949.38373754327,6196.748239496395,44.65323239363261,44.65323239363261,0.6310884981888254,39.804281322029425,60
10.353509566715532,1247.0731201171875,4950.431025299834,6197.504145417021,45.4091383142586,45.4091383142586,0.628531834031107,40.43281315606053,61
10.526430382616224,1246.7850341796875,4951.474114328899,6198.259148508587,46.16414140582401,46.16414140582401,0.625979922952507,41.05879307901304,62
10.699375335053714,1246.500244140625,4952.513075718799,6199.013319859424,46.91831275666118,46.91831275666118,0.623466277390591,41.682259356403634,63
10.87234640653212,1246.21875,4953.547962808738,6199.766712808738,47.671705705975,47.671705705975,0.6209398680162379,42.30319922441987,64
11.045342883767576,1245.940673828125,4954.578848655644,6200.519522483769,48.42451538100613,48.42451538100613,0.6184095924291158,42.92160881684899,65
11.218364393180135,1245.666259765625,4955.605745353261,6201.272005118886,49.176998016123434,49.176998016123434,0.6158939455286504,43.537502762377635,66
11.391410234608845,1245.395263671875,4956.628713079289,6202.023976751164,49.92896964840111,49.92896964840111,0.6133721628172298,44.15087492519486,67
11.564480124502133,1245.127685546875,4957.647832011935,6202.77551755881,50.68051045604716,50.68051045604716,0.6108765737499856,44.76175149894485,68
