link_id,time,dt_exchange,eta_1d,eta_2d,Q_exchange,dV_exchange,cumulative_dV,mass_error,mode,iteration_count
return_link,5.0,5.0,0.98,0.5599999999999999,2.3863073127692505,11.931536563846253,11.931536563846253,0.0,fixed_interval,1
return_link,10.0,5.0,0.9475807150204977,0.5813994800702785,1.4879190020948903,7.439595010474451,19.371131574320703,0.0,fixed_interval,1
return_link,15.0,5.0,0.9401997725168864,0.572365025446353,1.305170747189264,6.52585373594632,25.896985310267024,0.0,fixed_interval,1
return_link,20.0,5.0,0.9443419973055521,0.5700426569916439,1.4149803214011842,7.074901607005922,32.97188691727295,0.0,fixed_interval,1
return_link,25.0,5.0,0.9471035003662109,0.5711450154096018,1.5024080718383606,7.512040359191802,40.48392727646475,0.0,fixed_interval,1
return_link,30.0,5.0,0.9444167415301005,0.5697509209379348,1.4608497463165426,7.304248731582713,47.78817600804746,0.0,fixed_interval,1
return_link,35.0,5.0,0.9372554818789164,0.5676092217079053,1.3030996994674529,6.515498497337264,54.30367450538472,0.0,fixed_interval,1
return_link,40.0,5.0,0.9228900273640951,0.5655165594301979,0.9653723872551918,4.826861936275959,59.13053644166068,0.0,fixed_interval,1
return_link,45.0,5.0,0.8983450531959534,0.5632904055896579,0.46891603088442674,2.344580154422134,61.47511659608281,0.0,fixed_interval,1
return_link,50.0,5.0,0.8659595052401224,0.5612080448134267,0.06481469947328392,0.32407349736641955,61.79919009344923,0.0,fixed_interval,1
return_link,55.0,5.0,0.8297030329704285,0.5592370606042877,0.0,0.0,61.79919009344923,0.0,fixed_interval,1
return_link,60.0,5.0,0.7912201881408691,0.5589031275055442,0.0,0.0,61.79919009344923,0.0,fixed_interval,1
return_link,65.0,5.0,0.7542661825815836,0.5629397624795124,0.0,0.0,61.79919009344923,0.0,fixed_interval,1
return_link,70.0,5.0,0.721207837263743,0.5660366603702449,0.0,0.0,61.79919009344923,0.0,fixed_interval,1
return_link,75.0,5.0,0.692672073841095,0.5682252575213395,0.0,0.0,61.79919009344923,0.0,fixed_interval,1
return_link,80.0,5.0,0.6681616306304932,0.5698851479718652,0.0,0.0,61.79919009344923,0.0,fixed_interval,1
