time,link_id,Q_exchange,deta,dV_exchange,cumulative_dV,eta_1d,eta_2d,mode,iteration_count
5.0,early_link,0.37207354111788066,0.5799999999999998,1.8603677055894032,1.8603677055894032,0.82,0.2400000000000001,fixed_interval,1
5.0,front_main,4.615096013753257,0.0,23.075480068766282,23.075480068766282,0.24000000000000007,0.24000000000000007,sub,2
10.0,early_link,0.5039702869251862,0.5635441724124934,2.519851434625931,4.380219140215334,0.8275512513660249,0.2640070789535315,fixed_interval,1
10.0,front_main,4.549339260896343,0.0,22.746696304481716,45.822176373248,0.24000000000000007,0.24000000000000007,sub,2
15.0,early_link,0.9942531558172228,0.5888912036727699,4.9712657790861146,9.351484919301448,0.8567011015755789,0.26780989790280896,fixed_interval,1
15.0,front_main,4.432131024152375,0.0,22.160655120761877,67.98283149400987,0.24000000000000007,0.24000000000000007,sub,2
20.0,early_link,0.7112108345870372,0.5675113639011052,3.5560541729351858,12.907539092236634,0.8415899276733398,0.2740785637722346,fixed_interval,1
20.0,front_main,4.32700847455592,0.0,21.6350423727796,89.61787386678947,0.24000000000000007,0.24000000000000007,sub,2
25.0,early_link,0.36161680560816645,0.5419834594310459,1.8080840280408323,14.715623120277467,0.8192368916102817,0.2772534321792358,fixed_interval,1
25.0,front_main,4.285952200049795,0.0,21.429761000248977,111.04763486703844,0.24000000000000007,0.24000000000000007,sub,2
30.0,early_link,0.16047513660189874,0.5253439460238579,0.8023756830094937,15.517998803286961,0.802773225875128,0.2774292798512701,fixed_interval,1
30.0,front_main,4.292843277641085,0.0,21.464216388205422,132.51185125524387,0.24000000000000007,0.24000000000000007,sub,2
35.0,early_link,0.030726271725177712,0.5102212376277254,0.15363135862588856,15.67163016191285,0.7865089916047596,0.2762877539770342,fixed_interval,1
35.0,front_main,4.31662021142673,0.0,21.58310105713365,154.09495231237753,0.24000000000000007,0.24000000000000007,sub,2
40.0,early_link,0.0,0.4917778755444227,0.0,15.67163016191285,0.7662620090302967,0.274484133485874,fixed_interval,1
40.0,front_main,4.3038520977464785,0.0,21.519260488732392,175.61421280110991,0.24000000000000007,0.24000000000000007,sub,2
